Loci	Mean_rho	Median	L95	U95
   517	   0.57591	   0.37968	   0.10715	   2.05532
   518	   0.34651	   0.36978	   0.06033	   0.40372
   519	   0.49524	   0.37699	   0.06698	   1.88861
   520	   0.45093	   0.38003	   0.15440	   1.20796
   521	   0.40829	   0.36912	   0.00593	   1.30253
   522	   0.47158	   0.38003	   0.30164	   1.30253
   523	   0.35937	   0.36981	   0.02324	   0.74333
   524	   0.36224	   0.36978	   0.04461	   0.91986
   525	   0.36147	   0.36995	   0.03543	   0.79768
   526	   0.40265	   0.36978	   0.04033	   1.34392
   527	   0.29368	   0.36408	   0.03703	   0.39721
   528	   0.44413	   0.37557	   0.00967	   1.60375
   529	   0.62248	   0.38073	   0.18719	   2.07298
   530	   0.46987	   0.37679	   0.16951	   1.69395
   531	   0.45548	   0.37663	   0.17499	   2.08766
   532	   0.56082	   0.37699	   0.07212	   2.89334
   533	   0.27805	   0.36408	   0.00298	   0.39721
   534	   0.34209	   0.36781	   0.05779	   0.47507
   535	   0.39204	   0.37469	   0.06984	   0.66493
   536	   0.32622	   0.36647	   0.03835	   0.47926
   537	   0.37817	   0.36978	   0.00798	   1.22599
   538	   0.27982	   0.36408	   0.00238	   0.39721
   539	   0.36781	   0.36995	   0.07607	   0.86928
   540	   0.34312	   0.36978	   0.01331	   0.83983
   541	   0.37110	   0.37272	   0.05265	   0.78031
   542	   0.32712	   0.36781	   0.04565	   0.42896
   543	   0.44136	   0.37469	   0.09258	   0.99752
   544	   0.34107	   0.36781	   0.08688	   0.49051
   545	   0.42463	   0.37679	   0.20188	   1.26478
   546	   0.41551	   0.37896	   0.27357	   0.86989
   547	   0.34291	   0.36912	   0.01789	   0.85970
   548	   0.35894	   0.36995	   0.09906	   0.59390
   549	   0.29502	   0.36408	   0.01496	   0.39721
   550	   0.38475	   0.37272	   0.07484	   1.02618
   551	   0.43420	   0.37663	   0.08728	   1.20294
   552	   0.34482	   0.36781	   0.05001	   0.69773
   553	   0.53404	   0.38003	   0.26116	   1.19809
   554	   0.56355	   0.37469	   0.07467	   2.61409
   555	   0.40488	   0.37557	   0.04473	   0.94846
   556	   0.51935	   0.38098	   0.31878	   1.43163
   557	   0.40764	   0.37699	   0.03989	   0.82742
   558	   0.44668	   0.37557	   0.20859	   1.08845
   559	   0.38081	   0.37469	   0.07901	   0.60454
   560	   0.43214	   0.37679	   0.16840	   1.15114
   561	   0.29706	   0.36408	   0.04395	   0.39721
   562	   0.32090	   0.36459	   0.06225	   0.39980
   563	   0.32981	   0.36779	   0.01103	   0.51402
   564	   0.50386	   0.37679	   0.12445	   1.64016
   565	   0.39608	   0.37557	   0.04538	   0.87596
   566	   0.38922	   0.36978	   0.04624	   1.53156
   567	   0.68098	   0.37988	   0.14564	   3.13407
   568	   0.47071	   0.37790	   0.08930	   1.57891
   569	   0.53115	   0.37790	   0.10696	   2.11418
   570	   0.28672	   0.36423	   0.00333	   0.39980
   571	   0.39682	   0.37663	   0.24619	   0.66476
   572	   0.35986	   0.36912	   0.03637	   0.83241
   573	   0.47661	   0.37968	   0.09853	   1.29072
   574	   0.36499	   0.36981	   0.06929	   0.63413
   575	   0.35688	   0.36912	   0.07213	   0.59097
   576	   0.37457	   0.37232	   0.17342	   0.53752
   577	   0.37146	   0.36981	   0.04011	   1.03377
   578	   0.40587	   0.37272	   0.04580	   1.29112
   579	   0.37122	   0.36995	   0.05458	   0.75036
   580	   0.37761	   0.37272	   0.04311	   0.81696
   581	   0.56347	   0.37988	   0.22005	   2.06257
   582	   0.64995	   0.38130	   0.33356	   3.00234
   583	   0.52436	   0.37679	   0.10332	   1.59581
   584	   0.41643	   0.36981	   0.05080	   1.77171
   585	   0.68465	   0.37896	   0.07381	   3.62136
   586	   0.31877	   0.36550	   0.03187	   0.40372
   587	   0.45075	   0.37663	   0.07372	   1.26206
   588	   0.46151	   0.37469	   0.06132	   1.41423
   589	   0.31717	   0.36408	   0.05982	   0.39721
   590	   0.35394	   0.36781	   0.04179	   1.01184
   591	   0.29125	   0.36408	   0.02442	   0.39721
   592	   0.31071	   0.36423	   0.05849	   0.39721
   593	   0.34021	   0.36779	   0.06704	   0.43593
   594	   0.36673	   0.36978	   0.05674	   0.91286
   595	   0.47223	   0.37988	   0.12978	   1.26131
   596	   0.31503	   0.36459	   0.04192	   0.40030
   597	   0.39737	   0.37469	   0.15316	   0.95047
   598	   0.28583	   0.36408	   0.01088	   0.39721
   599	   0.29420	   0.36408	   0.03038	   0.39721
   600	   0.47355	   0.37663	   0.11752	   1.49815
   601	   0.33270	   0.36978	   0.03296	   0.50922
   602	   0.37113	   0.37232	   0.08536	   0.81451
   603	   0.35111	   0.36779	   0.01415	   0.60879
   604	   0.40172	   0.37232	   0.12453	   0.98224
   605	   0.29771	   0.36408	   0.02255	   0.39721
   606	   0.29375	   0.36408	   0.01126	   0.39721
   607	   0.29274	   0.36423	   0.00284	   0.39769
   608	   0.32179	   0.36781	   0.01530	   0.55402
   609	   0.70195	   0.37896	   0.04624	   2.61564
   610	   0.66576	   0.38073	   0.20162	   3.09878
   611	   0.34217	   0.36981	   0.01564	   0.70445
   612	   0.29435	   0.36408	   0.02319	   0.39721
   613	   0.36948	   0.36995	   0.18716	   0.50165
   614	   0.43759	   0.37679	   0.05587	   1.28997
   615	   0.32948	   0.36550	   0.06166	   0.40030
   616	   0.33659	   0.36550	   0.12420	   0.39980
   617	   0.31203	   0.36550	   0.01247	   0.39721
   618	   0.31026	   0.36408	   0.02222	   0.39721
   619	   0.45995	   0.37790	   0.13714	   1.46534
   620	   0.52187	   0.37968	   0.17046	   1.98266
   621	   0.39822	   0.37679	   0.06449	   0.72678
   622	   0.47362	   0.37384	   0.03395	   1.84344
   623	   0.40438	   0.37272	   0.07377	   0.89397
   624	   0.30405	   0.36423	   0.02418	   0.39980
   625	   0.36212	   0.36781	   0.02666	   1.42775
   626	   0.46221	   0.37469	   0.05173	   1.54012
   627	   0.59355	   0.37790	   0.05306	   2.22275
   628	   0.32546	   0.36779	   0.02017	   0.57367
   629	   0.37261	   0.36995	   0.01617	   1.08948
   630	   0.48972	   0.37663	   0.04624	   1.88891
   631	   0.58251	   0.37988	   0.33069	   1.70031
   632	   0.40273	   0.36995	   0.04624	   1.20413
   633	   0.70813	   0.38003	   0.31878	   2.35683
   634	   0.80061	   0.37790	   0.08251	   3.92632
   635	   0.59903	   0.37968	   0.24663	   2.81704
   636	   0.50584	   0.37896	   0.21106	   1.57957
   637	   0.56497	   0.37988	   0.26763	   2.07385
   638	   0.53145	   0.38073	   0.33069	   1.43764
   639	   0.46941	   0.37835	   0.16563	   1.60431
   640	   0.36208	   0.36978	   0.02590	   0.73696
   641	   0.47357	   0.37272	   0.05818	   1.84027
   642	   0.37460	   0.37232	   0.09656	   0.68335
   643	   0.28128	   0.36408	   0.00287	   0.39721
   644	   0.41802	   0.37272	   0.08707	   1.20626
   645	   0.44198	   0.37679	   0.07827	   1.55880
   646	   0.35285	   0.36981	   0.04624	   0.59698
   647	   0.58247	   0.37699	   0.24242	   2.43509
   648	   0.47372	   0.37968	   0.18948	   1.60253
   649	   0.29533	   0.36408	   0.02013	   0.39721
   650	   0.39996	   0.36995	   0.10491	   0.48601
   651	   0.40801	   0.37790	   0.06018	   0.86404
   652	   0.31692	   0.36550	   0.03213	   0.40372
   653	   0.40384	   0.37232	   0.05067	   1.01181
   654	   0.39279	   0.37469	   0.03136	   0.80871
   655	   0.42019	   0.37663	   0.08822	   1.40042
   656	   0.41208	   0.37679	   0.19479	   0.92261
   657	   0.28775	   0.36423	   0.01313	   0.39980
   658	   0.38416	   0.36995	   0.02179	   0.92728
   659	   0.52269	   0.37988	   0.20665	   1.59991
   660	   0.43223	   0.37663	   0.02717	   1.34658
   661	   0.32088	   0.36779	   0.01578	   0.57913
   662	   0.43469	   0.37699	   0.20972	   1.00389
   663	   0.63714	   0.38098	   0.31878	   2.78895
   664	   0.27474	   0.36408	   0.00218	   0.39721
   665	   0.43857	   0.36978	   0.02438	   2.76182
   666	   0.39978	   0.37469	   0.19325	   0.77944
   667	   0.28813	   0.36459	   0.01073	   0.39721
   668	   0.32820	   0.36647	   0.07958	   0.40030
   669	   0.34932	   0.36978	   0.09289	   0.50920
   670	   0.34457	   0.36781	   0.01531	   0.74211
   671	   0.31194	   0.36423	   0.04624	   0.39980
   672	   0.28638	   0.36408	   0.02189	   0.39721
   673	   0.36996	   0.37272	   0.12163	   0.64285
   674	   0.44815	   0.37557	   0.06731	   1.39575
   675	   0.72327	   0.38098	   0.31878	   2.74286
   676	   0.32360	   0.36550	   0.05832	   0.40372
   677	   0.29744	   0.36423	   0.01697	   0.39980
   678	   0.30244	   0.36423	   0.02955	   0.39980
   679	   0.30392	   0.36423	   0.00967	   0.39980
   680	   0.33776	   0.36978	   0.04732	   0.48846
   681	   0.54637	   0.38003	   0.11975	   1.41744
   682	   0.31559	   0.36779	   0.04612	   0.42231
   683	   0.27865	   0.36408	   0.00759	   0.39721
   684	   0.31511	   0.36647	   0.02216	   0.42396
   685	   0.33412	   0.36647	   0.07072	   0.40372
   686	   0.39007	   0.37232	   0.08189	   0.70635
   687	   0.62902	   0.38130	   0.27110	   2.29240
   688	   0.33430	   0.36978	   0.00584	   0.72361
   689	   0.50337	   0.38477	   0.31878	   1.18724
   690	   0.36796	   0.36995	   0.07143	   0.72361
   691	   0.46578	   0.38003	   0.04624	   1.36235
   692	   0.51743	   0.38477	   0.07893	   1.41044
   693	   0.39892	   0.37988	   0.01513	   0.76072
   694	   0.42257	   0.38477	   0.00972	   0.77446
   695	   0.55470	   0.47165	   0.16374	   0.93276
   696	   0.55712	   0.57564	   0.06289	   1.42747
   697	   0.76907	   0.68606	   0.32462	   2.07707
   698	   0.49216	   0.62136	   0.00223	   0.83856
   699	   0.59591	   0.68079	   0.06285	   1.03901
   700	   0.65729	   0.69056	   0.34583	   1.03901
   701	   0.70729	   0.70183	   0.15386	   1.73350
   702	   0.55266	   0.68079	   0.02460	   0.83856
   703	   0.62275	   0.69154	   0.00974	   0.85535
   704	   0.71942	   0.72361	   0.40372	   1.03794
   705	   0.55730	   0.68606	   0.05218	   0.84776
   706	   0.73781	   0.72220	   0.13149	   1.69006
   707	   0.70803	   0.72220	   0.04624	   1.69006
   708	   0.73956	   0.72693	   0.06046	   1.41689
   709	   0.59725	   0.69056	   0.08173	   0.84776
   710	   0.66692	   0.70254	   0.14805	   0.97901
   711	   0.69602	   0.72264	   0.15116	   1.05964
   712	   0.69323	   0.71829	   0.21105	   0.96052
   713	   0.75153	   0.72264	   0.04624	   1.97048
   714	   0.56816	   0.68606	   0.03027	   0.84776
   715	   0.61487	   0.69732	   0.05250	   0.86834
   716	   0.58651	   0.69154	   0.04198	   0.84776
   717	   0.66879	   0.70254	   0.04692	   0.96216
   718	   0.54347	   0.68606	   0.01446	   0.84776
   719	   0.71529	   0.72361	   0.27292	   0.96696
   720	   0.54642	   0.69056	   0.00025	   0.86082
   721	   0.70900	   0.71187	   0.07837	   1.35718
   722	   0.83413	   0.72220	   0.09080	   2.96941
   723	   1.05648	   0.75462	   0.40372	   2.95465
   724	   0.74664	   0.70435	   0.02290	   2.49666
   725	   0.57698	   0.69056	   0.03543	   0.84776
   726	   0.53589	   0.69056	   0.00086	   0.84776
   727	   0.83955	   0.73296	   0.06174	   1.72534
   728	   0.77305	   0.72220	   0.26119	   1.82832
   729	   1.22936	   0.74535	   0.22319	   4.93009
   730	   0.61365	   0.69154	   0.02192	   0.86166
   731	   0.72930	   0.72220	   0.10300	   1.60088
   732	   0.58120	   0.69056	   0.02603	   0.84776
   733	   0.71368	   0.72361	   0.02481	   1.34051
   734	   0.71460	   0.72220	   0.18651	   1.33979
   735	   0.56266	   0.69056	   0.01297	   0.84776
   736	   0.62833	   0.69732	   0.10382	   0.86082
   737	   0.57980	   0.69150	   0.02793	   0.84776
   738	   0.80947	   0.72361	   0.20077	   2.09456
   739	   0.71929	   0.71187	   0.01157	   1.34814
   740	   0.71200	   0.71187	   0.17206	   1.43933
   741	   0.59102	   0.69150	   0.04624	   0.84776
   742	   0.72174	   0.72361	   0.22271	   1.14351
   743	   0.69726	   0.70296	   0.06216	   1.63041
   744	   0.67314	   0.70056	   0.04624	   0.96216
   745	   0.61933	   0.69732	   0.05777	   0.95454
   746	   0.72963	   0.71187	   0.21707	   1.21323
   747	   0.75758	   0.72264	   0.18118	   1.98905
   748	   0.62753	   0.69154	   0.02670	   0.88265
   749	   0.69616	   0.72264	   0.21829	   0.96216
   750	   0.66407	   0.70183	   0.17127	   1.05414
   751	   0.76756	   0.73631	   0.40431	   1.12318
   752	   0.65448	   0.70296	   0.05015	   1.25175
   753	   0.65381	   0.70296	   0.00988	   1.25175
   754	   0.79353	   0.73581	   0.01183	   1.99702
   755	   0.86362	   0.73659	   0.37156	   1.97842
   756	   0.58024	   0.69154	   0.02212	   0.88265
   757	   0.59899	   0.69150	   0.04624	   0.86082
   758	   0.74887	   0.72693	   0.05586	   1.72060
   759	   0.59827	   0.69150	   0.04143	   0.86082
   760	   0.65118	   0.70254	   0.03080	   0.95344
   761	   0.58831	   0.69154	   0.00496	   0.86082
   762	   0.54960	   0.69056	   0.01235	   0.84776
   763	   0.79741	   0.72693	   0.32335	   1.66029
   764	   0.64970	   0.70183	   0.04525	   1.37349
   765	   0.93918	   0.74703	   0.41866	   2.78933
   766	   0.71202	   0.72264	   0.29623	   1.10188
   767	   0.66296	   0.70056	   0.12477	   0.96216
   768	   0.74432	   0.72361	   0.17330	   1.53469
   769	   0.62484	   0.69154	   0.04624	   0.85396
   770	   0.76659	   0.72264	   0.28737	   1.66618
   771	   0.75548	   0.72361	   0.29537	   1.44912
   772	   0.54942	   0.69150	   0.00064	   0.86082
   773	   0.69253	   0.71187	   0.09350	   1.19799
   774	   0.66560	   0.70435	   0.13410	   1.02030
   775	   0.54751	   0.69056	   0.02116	   0.84776
   776	   0.76056	   0.71187	   0.10793	   2.02247
   777	   0.81210	   0.72264	   0.30249	   2.10908
   778	   0.90288	   0.73581	   0.06215	   3.07858
   779	   0.57926	   0.69056	   0.05085	   0.84776
   780	   0.64129	   0.70183	   0.07487	   0.88265
   781	   0.60488	   0.70056	   0.03860	   0.86082
   782	   0.77031	   0.72977	   0.36260	   1.67581
   783	   0.65019	   0.70296	   0.08926	   1.05039
   784	   0.67471	   0.70435	   0.13991	   0.96216
   785	   1.12267	   0.72361	   0.11741	   8.50044
   786	   0.58566	   0.69154	   0.00781	   0.88265
   787	   0.78818	   0.72264	   0.04624	   2.29753
   788	   0.66068	   0.70183	   0.09460	   1.21325
   789	   0.78201	   0.72977	   0.25250	   1.66525
   790	   0.61811	   0.69732	   0.09512	   0.84776
   791	   0.66383	   0.70183	   0.12686	   1.51869
   792	   1.32545	   0.75462	   0.12542	   4.64425
   793	   0.81042	   0.72977	   0.08487	   2.04722
   794	   0.70542	   0.72693	   0.09241	   1.19772
   795	   0.93100	   0.73659	   0.36367	   3.10552
   796	   0.68887	   0.70435	   0.08495	   1.23078
   797	   0.69206	   0.70254	   0.05029	   1.77973
   798	   1.17527	   0.75064	   0.50500	   3.38716
   799	   0.96009	   0.72977	   0.10247	   3.97950
   800	   0.66520	   0.70183	   0.04392	   2.02741
   801	   0.83694	   0.72977	   0.07359	   2.48138
   802	   0.90225	   0.75064	   0.27451	   2.06139
   803	   0.78274	   0.72977	   0.04241	   2.05724
   804	   0.98230	   0.74630	   0.19531	   3.04548
   805	   0.85532	   0.73659	   0.04809	   3.20635
   806	   0.67984	   0.70183	   0.23658	   0.96216
   807	   0.72095	   0.72361	   0.11297	   1.19457
   808	   0.60610	   0.69732	   0.03006	   0.86082
   809	   0.70480	   0.70183	   0.07442	   1.45878
   810	   0.70523	   0.72220	   0.05871	   1.54237
   811	   0.66195	   0.70183	   0.07192	   1.17943
   812	   1.14748	   0.74630	   0.07588	   5.09131
   813	   0.75775	   0.72361	   0.09596	   1.63176
   814	   0.68754	   0.70296	   0.09506	   1.60309
   815	   0.72527	   0.70296	   0.04761	   1.59286
   816	   0.79035	   0.72361	   0.13181	   1.94993
   817	   0.69257	   0.70254	   0.06442	   1.27466
   818	   0.77233	   0.72977	   0.03516	   1.73570
   819	   0.73127	   0.70296	   0.02802	   1.81726
   820	   0.61586	   0.69056	   0.02701	   0.88265
   821	   0.57587	   0.68606	   0.04403	   0.86082
   822	   0.83867	   0.72820	   0.13746	   2.49599
   823	   0.63109	   0.70056	   0.07293	   1.16274
   824	   0.53138	   0.67296	   0.03187	   0.83390
   825	   0.60582	   0.68606	   0.13011	   0.92125
   826	   0.52486	   0.67117	   0.06969	   0.83856
   827	   0.53752	   0.66782	   0.10401	   0.84776
   828	   0.57623	   0.67122	   0.11865	   1.17757
   829	   0.54761	   0.67117	   0.11431	   0.84409
   830	   0.53800	   0.65231	   0.03664	   0.83856
   831	   0.56316	   0.66782	   0.10972	   0.85232
   832	   0.40311	   0.57564	   0.00366	   0.80451
   833	   0.66482	   0.60175	   0.01562	   2.45792
   834	   0.35377	   0.14097	   0.01475	   1.09044
   835	   0.52568	   0.13789	   0.01475	   2.66914
   836	   0.21177	   0.12941	   0.01475	   0.70056
   837	   0.16697	   0.07580	   0.01475	   0.70056
   838	   0.24273	   0.12723	   0.01324	   0.97495
   839	   0.30520	   0.11621	   0.01130	   1.43104
   840	   0.20644	   0.11742	   0.01324	   0.68354
   841	   0.32879	   0.11431	   0.01324	   2.87876
   842	   0.19904	   0.11140	   0.01130	   0.90485
   843	   0.21786	   0.03861	   0.00845	   1.25022
   844	   0.20936	   0.04247	   0.01102	   1.77804
   845	   0.05385	   0.03440	   0.01102	   0.14434
   846	   0.27401	   0.05862	   0.01102	   2.04267
   847	   0.04958	   0.02961	   0.00233	   0.14434
   848	   0.08224	   0.04893	   0.01102	   0.22522
   849	   0.16777	   0.05864	   0.01102	   1.14223
   850	   0.13452	   0.04519	   0.01102	   0.70806
   851	   0.12550	   0.05864	   0.01102	   0.46381
   852	   0.17559	   0.07580	   0.01102	   1.03566
   853	   0.14038	   0.05635	   0.01011	   0.65864
   854	   0.17678	   0.10334	   0.01102	   0.69649
   855	   0.40462	   0.12424	   0.01102	   2.21667
   856	   0.31599	   0.13432	   0.01102	   1.63447
   857	   0.22061	   0.13471	   0.01102	   0.70454
   858	   0.22379	   0.13471	   0.01102	   0.64608
   859	   0.42236	   0.38065	   0.01666	   1.23587
   860	   0.36488	   0.35935	   0.02207	   0.79802
   861	   0.40849	   0.34981	   0.02370	   1.17042
   862	   0.31891	   0.14137	   0.00148	   0.79802
   863	   0.34183	   0.15465	   0.03018	   0.79802
   864	   0.45448	   0.39116	   0.03562	   0.99380
   865	   0.48562	   0.40191	   0.03562	   1.35111
   866	   0.57582	   0.38770	   0.03562	   2.14111
   867	   0.47674	   0.39182	   0.03210	   1.47593
   868	   0.46691	   0.39617	   0.03886	   0.96615
   869	   0.39060	   0.34981	   0.03320	   0.82103
   870	   0.45880	   0.39059	   0.04624	   0.87274
   871	   0.45058	   0.39059	   0.03837	   1.01862
   872	   0.55234	   0.40313	   0.06573	   1.56604
   873	   0.46781	   0.39617	   0.07178	   0.97414
   874	   0.37081	   0.34981	   0.01615	   0.81651
   875	   0.67654	   0.74626	   0.10334	   2.28729
   876	   0.54922	   0.67451	   0.01756	   0.91897
   877	   0.77614	   0.75500	   0.01888	   2.63716
   878	   0.49420	   0.73004	   0.00136	   0.82103
   879	   0.67284	   0.75702	   0.08159	   1.64031
   880	   0.53371	   0.74626	   0.00281	   0.83808
   881	   0.62763	   0.75416	   0.02437	   0.89750
   882	   0.86152	   0.77319	   0.07910	   2.83788
   883	   0.68916	   0.75596	   0.18880	   1.69411
   884	   0.68953	   0.75416	   0.07737	   1.69394
   885	   0.71284	   0.75940	   0.13139	   1.69394
   886	   0.60985	   0.75398	   0.02383	   0.96351
   887	   0.76967	   0.77319	   0.07047	   2.31688
   888	   0.60511	   0.75702	   0.00098	   1.07899
   889	   0.56668	   0.75175	   0.04243	   0.88428
   890	   0.55187	   0.74626	   0.05957	   0.83808
   891	   0.52245	   0.74611	   0.02349	   0.82921
   892	   0.70033	   0.76552	   0.14372	   1.45132
   893	   0.53132	   0.74626	   0.01035	   0.82921
   894	   0.52287	   0.74626	   0.00204	   0.82921
   895	   0.69831	   0.75500	   0.11403	   1.57205
   896	   0.65856	   0.75702	   0.05535	   1.27187
   897	   0.64502	   0.76552	   0.09708	   0.89750
   898	   0.53895	   0.74626	   0.00565	   0.83808
   899	   0.60959	   0.75367	   0.13036	   0.83808
   900	   0.65286	   0.75702	   0.04272	   1.39379
   901	   0.77370	   0.76925	   0.10823	   1.71019
   902	   0.61245	   0.75367	   0.06137	   0.89750
   903	   0.56134	   0.74611	   0.01922	   0.82921
   904	   0.50753	   0.74611	   0.00881	   0.82921
   905	   0.63771	   0.75416	   0.18823	   0.89750
   906	   0.59982	   0.74661	   0.06871	   0.88057
   907	   0.74845	   0.76925	   0.16204	   2.22226
   908	   0.57898	   0.74611	   0.13135	   0.82921
   909	   0.51958	   0.74611	   0.01067	   0.82921
   910	   0.53289	   0.74611	   0.01609	   0.82921
   911	   0.64947	   0.75500	   0.02187	   1.63497
   912	   0.52372	   0.74611	   0.01872	   0.82921
   913	   0.61904	   0.75398	   0.10823	   0.88428
   914	   0.57506	   0.74630	   0.06940	   0.83808
   915	   0.55783	   0.75175	   0.02641	   0.85593
   916	   0.61020	   0.76907	   0.01932	   0.89750
   917	   0.64206	   0.76399	   0.06900	   0.87182
   918	   0.62325	   0.77319	   0.07609	   0.90059
   919	   0.74909	   0.78883	   0.08038	   1.33249
   920	   0.64361	   0.77884	   0.03805	   0.90059
   921	   1.47735	   0.80748	   0.39059	   5.93525
   922	   0.60136	   0.78201	   0.00320	   0.90059
   923	   0.59671	   0.78348	   0.00455	   0.90943
   924	   0.87657	   0.79611	   0.05076	   1.59884
   925	   1.25948	   0.80047	   0.16270	   5.03104
   926	   1.04813	   0.80047	   0.07857	   3.93058
   927	   0.83604	   0.79349	   0.07613	   2.83230
   928	   0.68643	   0.78787	   0.06272	   0.93981
   929	   0.79557	   0.79370	   0.04511	   1.71418
   930	   0.80090	   0.79560	   0.04624	   1.20795
   931	   0.70481	   0.79060	   0.04559	   1.16283
   932	   0.69116	   0.78883	   0.05118	   0.98079
   933	   0.91059	   0.79611	   0.03577	   2.32265
   934	   1.25442	   0.81231	   0.74188	   6.90288
   935	   0.66166	   0.78787	   0.02842	   0.93664
   936	   0.76252	   0.79349	   0.25267	   1.09050
   937	   0.64739	   0.78650	   0.05153	   0.91016
   938	   0.97444	   0.79450	   0.15136	   3.76734
   939	   0.88602	   0.79669	   0.25463	   1.88867
   940	   0.85972	   0.79349	   0.18089	   2.07408
   941	   0.76986	   0.79196	   0.11110	   1.05027
   942	   1.17821	   0.79560	   0.10655	   5.46507
   943	   0.66097	   0.78780	   0.05173	   0.91506
   944	   0.84091	   0.79450	   0.09119	   1.73985
   945	   0.72227	   0.78883	   0.19878	   0.91202
   946	   1.09962	   0.81231	   0.73004	   2.24301
   947	   0.71826	   0.79349	   0.04624	   1.07790
   948	   0.62198	   0.78650	   0.00224	   0.91202
   949	   0.66706	   0.78602	   0.03672	   0.90943
   950	   0.94491	   0.79450	   0.11842	   2.92638
   951	   0.71560	   0.78883	   0.06187	   0.96654
   952	   0.90281	   0.79972	   0.23667	   2.16091
   953	   0.63331	   0.78650	   0.04497	   0.91202
   954	   0.78636	   0.79450	   0.04812	   1.57785
   955	   0.68110	   0.78787	   0.04993	   0.91506
   956	   0.93042	   0.80047	   0.41629	   1.95093
   957	   0.61829	   0.78650	   0.01510	   0.91202
   958	   0.86246	   0.79349	   0.02535	   2.10146
   959	   1.08090	   0.80047	   0.24114	   2.64468
   960	   0.89990	   0.79669	   0.04624	   2.31074
   961	   0.99453	   0.80565	   0.48839	   2.75026
   962	   0.82758	   0.79560	   0.18861	   1.50694
   963	   0.69539	   0.78916	   0.04996	   0.96654
   964	   0.65867	   0.78650	   0.03413	   0.91202
   965	   0.80313	   0.79349	   0.09975	   1.79689
   966	   1.18316	   0.80047	   0.29352	   4.23760
   967	   0.90641	   0.79455	   0.02307	   3.77560
   968	   0.64796	   0.78650	   0.02206	   0.91202
   969	   1.19260	   0.79669	   0.10028	   7.86883
   970	   0.98183	   0.79669	   0.02818	   2.92266
   971	   0.73391	   0.78883	   0.13313	   0.91506
   972	   0.68407	   0.78750	   0.04605	   0.91506
   973	   0.85853	   0.79611	   0.08756	   1.70250
   974	   0.64745	   0.78650	   0.05441	   0.90943
   975	   0.67028	   0.78750	   0.01256	   0.91506
   976	   0.64722	   0.78650	   0.04624	   0.91202
   977	   0.88574	   0.79455	   0.06422	   2.45951
   978	   1.17273	   0.80318	   0.59495	   3.39124
   979	   0.73257	   0.78916	   0.09060	   0.96654
   980	   0.72992	   0.79048	   0.00659	   1.22553
   981	   0.70085	   0.78916	   0.05264	   0.96654
   982	   0.65751	   0.78750	   0.03603	   0.90943
   983	   0.66610	   0.78650	   0.06295	   0.91202
   984	   0.63814	   0.78650	   0.04700	   0.91202
   985	   0.82134	   0.79560	   0.03685	   2.12193
   986	   0.60706	   0.78602	   0.00451	   0.90943
   987	   1.10473	   0.79611	   0.06739	   4.40464
   988	   0.84825	   0.79450	   0.09983	   1.89936
   989	   0.80330	   0.79455	   0.04376	   1.13245
   990	   0.61030	   0.78602	   0.03782	   0.90943
   991	   0.87031	   0.79611	   0.17180	   1.68323
   992	   0.62422	   0.78650	   0.00149	   0.91202
   993	   0.65920	   0.78602	   0.04381	   0.90943
   994	   1.16396	   0.81127	   0.47784	   3.12155
   995	   0.74785	   0.79196	   0.13936	   1.31627
   996	   0.85050	   0.79450	   0.15029	   1.91273
   997	   0.61968	   0.78602	   0.03228	   0.90943
   998	   0.80290	   0.79450	   0.10938	   1.45438
   999	   0.74899	   0.79060	   0.04624	   1.07036
  1000	   0.83131	   0.79370	   0.04624	   1.54386
  1001	   0.79907	   0.79349	   0.15799	   1.28762
  1002	   0.78340	   0.79163	   0.09353	   1.88738
  1003	   0.99816	   0.79802	   0.04624	   2.95368
  1004	   0.71786	   0.79048	   0.02167	   1.41816
  1005	   0.93520	   0.79972	   0.10436	   2.25141
  1006	   0.70433	   0.79048	   0.03160	   0.95726
  1007	   0.63143	   0.78602	   0.04560	   0.90943
  1008	   0.82809	   0.79370	   0.07125	   2.31644
  1009	   0.75174	   0.79196	   0.09237	   1.28737
  1010	   0.73339	   0.79060	   0.02373	   1.31753
  1011	   1.17724	   0.79972	   0.10717	   4.29027
  1012	   0.80704	   0.79196	   0.17072	   1.68563
  1013	   0.80292	   0.79450	   0.08185	   1.48529
  1014	   0.67422	   0.78602	   0.12466	   0.90943
  1015	   1.06690	   0.79560	   0.11663	   2.67982
  1016	   0.63666	   0.78602	   0.06136	   0.90943
  1017	   0.84217	   0.79370	   0.19346	   1.58132
  1018	   0.67268	   0.78883	   0.00485	   0.91506
  1019	   0.79680	   0.79370	   0.08541	   1.42308
  1020	   0.75619	   0.79060	   0.01475	   1.66799
  1021	   1.23024	   0.81127	   0.58200	   4.63635
  1022	   0.85042	   0.79560	   0.31067	   1.66799
  1023	   0.81951	   0.79450	   0.04018	   1.92346
  1024	   0.76158	   0.79349	   0.10623	   1.20332
  1025	   0.61142	   0.78602	   0.00611	   0.90943
  1026	   1.02878	   0.79455	   0.12223	   3.64264
  1027	   0.66493	   0.78750	   0.02931	   0.91506
  1028	   0.88115	   0.79611	   0.29253	   1.79946
  1029	   0.71224	   0.79048	   0.04839	   1.01768
  1030	   0.63743	   0.78650	   0.01743	   0.91202
  1031	   0.87885	   0.79349	   0.05089	   2.58795
  1032	   0.82116	   0.79368	   0.04518	   2.88191
