Loci	Mean_rho	Median	L95	U95
   517	   0.53796	   0.60568	   0.03063	   0.85081
   518	   0.48070	   0.60023	   0.03079	   0.63773
   519	   0.63493	   0.61003	   0.01105	   1.83796
   520	   0.48911	   0.60023	   0.04595	   0.63773
   521	   0.56826	   0.60672	   0.09831	   0.79686
   522	   0.49055	   0.60023	   0.06188	   0.63773
   523	   0.52153	   0.60568	   0.07820	   0.71785
   524	   0.58970	   0.61003	   0.09341	   1.02081
   525	   0.50405	   0.60089	   0.02951	   0.63773
   526	   0.61165	   0.61204	   0.25071	   1.01238
   527	   0.75816	   0.61902	   0.54997	   1.57329
   528	   0.46829	   0.60089	   0.00776	   0.65645
   529	   0.91781	   0.61821	   0.52414	   2.54072
   530	   0.55014	   0.60656	   0.03079	   0.97375
   531	   0.49069	   0.60440	   0.00332	   0.65786
   532	   0.48715	   0.60023	   0.06795	   0.63773
   533	   1.06940	   0.61763	   0.33802	   3.77560
   534	   0.45045	   0.59898	   0.01200	   0.63729
   535	   0.44765	   0.59898	   0.00934	   0.63729
   536	   0.51219	   0.60440	   0.05670	   0.77341
   537	   0.51298	   0.60120	   0.11651	   0.64466
   538	   0.50235	   0.60089	   0.02820	   0.65645
   539	   1.33614	   0.61763	   0.08114	   5.62619
   540	   0.70690	   0.61536	   0.06725	   2.05721
   541	   0.60111	   0.61311	   0.16001	   1.05001
   542	   0.53664	   0.60812	   0.04995	   0.88991
   543	   0.52234	   0.60120	   0.01722	   0.65786
   544	   0.85286	   0.61702	   0.21352	   3.11939
   545	   0.52461	   0.60440	   0.02676	   0.63773
   546	   0.60079	   0.61204	   0.23118	   0.96634
   547	   0.48966	   0.60023	   0.01971	   0.63773
   548	   0.45230	   0.59898	   0.00830	   0.63729
   549	   0.54166	   0.60672	   0.03284	   0.68951
   550	   0.56029	   0.60656	   0.14523	   0.85664
   551	   0.50689	   0.60089	   0.02550	   0.65645
   552	   0.53426	   0.60440	   0.05894	   0.67554
   553	   0.48891	   0.59898	   0.03079	   0.63729
   554	   0.46199	   0.59898	   0.01699	   0.63729
   555	   0.52130	   0.60440	   0.03882	   0.65786
   556	   0.63917	   0.61430	   0.11574	   1.33228
   557	   0.63955	   0.61311	   0.09491	   1.57492
   558	   0.54067	   0.60672	   0.03553	   0.86925
   559	   0.49530	   0.60120	   0.01751	   0.65786
   560	   0.50323	   0.60023	   0.07776	   0.63773
   561	   0.53489	   0.60656	   0.06624	   0.65786
   562	   0.49608	   0.60023	   0.01741	   0.63773
   563	   0.48553	   0.59898	   0.03080	   0.63729
   564	   0.52138	   0.60023	   0.01973	   0.63773
   565	   0.75426	   0.61536	   0.11972	   2.19593
   566	   0.49770	   0.60089	   0.02295	   0.65645
   567	   0.53183	   0.60568	   0.07468	   0.65786
   568	   0.69950	   0.61735	   0.24728	   1.95852
   569	   0.89389	   0.61763	   0.41251	   2.82173
   570	   0.55073	   0.60656	   0.06080	   0.98408
   571	   0.67774	   0.60568	   0.10954	   3.39885
   572	   0.49891	   0.59898	   0.05826	   0.63729
   573	   0.59806	   0.60672	   0.11149	   1.39707
   574	   0.52371	   0.60089	   0.07999	   0.63773
   575	   0.67570	   0.61435	   0.03079	   1.84812
   576	   0.53676	   0.60120	   0.12351	   0.65786
   577	   0.79618	   0.61536	   0.03306	   2.41100
   578	   0.53968	   0.60568	   0.05027	   0.75816
   579	   0.64644	   0.61430	   0.07986	   1.35785
   580	   0.47402	   0.59898	   0.03079	   0.63729
   581	   0.63908	   0.61065	   0.14565	   1.70095
   582	   0.44867	   0.59898	   0.00652	   0.63729
   583	   0.63933	   0.61003	   0.07184	   2.23523
   584	   0.69354	   0.61435	   0.03818	   2.23523
   585	   0.48045	   0.59898	   0.05005	   0.63729
   586	   0.69260	   0.61311	   0.12239	   1.80097
   587	   0.57767	   0.60656	   0.08590	   0.83740
   588	   0.46634	   0.59898	   0.02561	   0.63729
   589	   0.50779	   0.60120	   0.04767	   0.64824
   590	   0.61482	   0.61003	   0.02636	   1.39764
   591	   0.52509	   0.60089	   0.00965	   0.65645
   592	   0.50296	   0.60089	   0.04378	   0.65645
   593	   0.48628	   0.60089	   0.00864	   0.65645
   594	   0.71829	   0.61478	   0.03239	   1.84048
   595	   0.53572	   0.60812	   0.07360	   0.82673
   596	   0.62245	   0.61396	   0.03079	   1.07026
   597	   0.44816	   0.59898	   0.00334	   0.63729
   598	   0.62837	   0.61311	   0.06253	   1.32717
   599	   0.45476	   0.59898	   0.00931	   0.63729
   600	   0.48222	   0.59898	   0.03787	   0.63729
   601	   0.86469	   0.61702	   0.17322	   2.89051
   602	   0.52616	   0.60568	   0.02578	   0.65786
   603	   0.69374	   0.61536	   0.06263	   1.87552
   604	   0.52535	   0.60656	   0.00490	   1.05615
   605	   0.76668	   0.61737	   0.06874	   1.88579
   606	   0.66641	   0.61311	   0.03079	   2.25671
   607	   0.91922	   0.61478	   0.33023	   4.99933
   608	   0.65852	   0.61640	   0.06195	   1.34086
   609	   0.48092	   0.60023	   0.03953	   0.63773
   610	   0.60452	   0.60864	   0.08329	   1.13331
   611	   0.56617	   0.60656	   0.04798	   1.39682
   612	   0.65787	   0.61430	   0.12664	   1.75269
   613	   0.52117	   0.60120	   0.03079	   0.65786
   614	   0.51563	   0.60118	   0.04119	   0.63729
   615	   0.46075	   0.59898	   0.00645	   0.63729
   616	   0.51599	   0.60440	   0.03561	   0.66049
   617	   0.60231	   0.61396	   0.15210	   0.75609
   618	   0.46137	   0.60023	   0.00944	   0.63729
   619	   0.51206	   0.60568	   0.03079	   0.71748
   620	   0.53997	   0.60568	   0.08389	   0.66594
   621	   0.47713	   0.59898	   0.03260	   0.63729
   622	   0.64090	   0.61311	   0.13704	   1.46068
   623	   0.57574	   0.60568	   0.07610	   1.39892
   624	   0.67911	   0.61435	   0.03131	   1.69016
   625	   0.64868	   0.61396	   0.27309	   1.32233
   626	   0.64682	   0.60812	   0.03306	   2.14696
   627	   0.63538	   0.61204	   0.05251	   1.33292
   628	   0.76504	   0.61687	   0.08151	   2.58447
   629	   0.62291	   0.61065	   0.03079	   1.68879
   630	   0.76578	   0.61435	   0.03079	   2.16285
   631	   0.48038	   0.60023	   0.03166	   0.63773
   632	   0.57585	   0.60568	   0.06228	   1.68879
   633	   0.72295	   0.61396	   0.06742	   2.53465
   634	   0.67177	   0.61311	   0.15246	   1.47754
   635	   0.51063	   0.60023	   0.05048	   0.63729
   636	   0.52684	   0.60120	   0.04790	   0.63773
   637	   0.59522	   0.60864	   0.15933	   1.23802
   638	   0.63189	   0.61311	   0.03539	   1.75089
   639	   0.52042	   0.60433	   0.02516	   0.65786
   640	   0.57666	   0.60864	   0.08820	   1.03935
   641	   0.54805	   0.60568	   0.05026	   0.81004
   642	   0.49607	   0.60023	   0.05087	   0.63773
   643	   0.61319	   0.61396	   0.04520	   1.08418
   644	   0.47239	   0.60089	   0.01314	   0.65645
   645	   0.79260	   0.61687	   0.03079	   2.35225
   646	   0.48004	   0.59898	   0.04354	   0.63729
   647	   0.47992	   0.59898	   0.04213	   0.63729
   648	   0.49792	   0.60120	   0.05455	   0.63729
   649	   0.47257	   0.60023	   0.01018	   0.63729
   650	   0.59545	   0.61065	   0.22013	   0.81953
   651	   0.46534	   0.59898	   0.01438	   0.63729
   652	   0.50082	   0.60120	   0.04911	   0.63729
   653	   0.69391	   0.61702	   0.08364	   1.69168
   654	   0.50826	   0.60089	   0.01214	   0.65645
   655	   0.76750	   0.61065	   0.13461	   2.34008
   656	   0.48342	   0.60089	   0.00645	   0.65645
   657	   0.81057	   0.61702	   0.14690	   2.40485
   658	   0.49421	   0.60120	   0.04144	   0.65645
   659	   0.46413	   0.60023	   0.01020	   0.63729
   660	   0.68394	   0.61204	   0.03417	   1.89141
   661	   0.51375	   0.60440	   0.04847	   0.66527
   662	   0.45664	   0.60089	   0.00703	   0.63773
   663	   0.55789	   0.60656	   0.07597	   0.85014
   664	   0.45301	   0.60089	   0.00079	   0.63773
   665	   0.46042	   0.60023	   0.01296	   0.63729
   666	   0.48105	   0.60120	   0.02385	   0.63773
   667	   0.55243	   0.60568	   0.11456	   0.65786
   668	   0.57808	   0.61396	   0.02941	   0.93064
   669	   0.68376	   0.61536	   0.17196	   1.61807
   670	   0.88830	   0.61536	   0.18846	   3.95744
   671	   0.57123	   0.60568	   0.07357	   1.27737
   672	   0.48119	   0.60023	   0.02591	   0.63773
   673	   0.67673	   0.61396	   0.06537	   1.59435
   674	   0.64587	   0.61478	   0.11263	   1.06963
   675	   0.59151	   0.60864	   0.07090	   1.44733
   676	   0.56579	   0.60672	   0.05666	   1.03110
   677	   0.59403	   0.60656	   0.06969	   1.29393
   678	   0.57277	   0.61003	   0.09274	   0.97409
   679	   0.60722	   0.61396	   0.03986	   1.32097
   680	   0.84093	   0.61687	   0.03299	   2.80197
   681	   0.54455	   0.60568	   0.11681	   0.73126
   682	   0.56807	   0.60812	   0.03753	   0.96296
   683	   0.45854	   0.59898	   0.00682	   0.63729
   684	   0.74053	   0.61311	   0.03872	   2.58110
   685	   0.50544	   0.60089	   0.08046	   0.65645
   686	   0.67242	   0.61396	   0.09744	   1.92132
   687	   0.52100	   0.60440	   0.05471	   0.63729
   688	   0.58915	   0.61003	   0.06965	   1.60858
   689	   0.66104	   0.61435	   0.06965	   1.55749
   690	   0.49239	   0.59898	   0.05357	   0.63729
   691	   0.53630	   0.60568	   0.03853	   0.88030
   692	   0.50606	   0.60089	   0.03524	   0.63773
   693	   0.54161	   0.60672	   0.05476	   0.80858
   694	   0.69130	   0.61396	   0.20382	   1.85611
   695	   0.56641	   0.60568	   0.03162	   1.15371
   696	   0.69729	   0.61311	   0.03839	   2.61480
   697	   0.46922	   0.59898	   0.03079	   0.63729
   698	   0.46989	   0.59898	   0.02933	   0.63729
   699	   0.46250	   0.59898	   0.03352	   0.63729
   700	   0.48516	   0.60089	   0.04558	   0.63729
   701	   0.98421	   0.61204	   0.01303	   4.68911
   702	   0.44708	   0.59898	   0.00180	   0.63729
   703	   0.82147	   0.61536	   0.12472	   3.00360
   704	   0.67989	   0.61003	   0.04161	   2.13353
   705	   0.47621	   0.60023	   0.01752	   0.63729
   706	   0.63993	   0.60672	   0.05748	   1.39722
   707	   0.50904	   0.60120	   0.06570	   0.63797
   708	   0.52013	   0.60656	   0.03200	   0.68846
   709	   0.53905	   0.60656	   0.04488	   0.65786
   710	   0.46867	   0.60089	   0.01151	   0.63729
   711	   0.63729	   0.61204	   0.08264	   1.88307
   712	   0.51792	   0.60120	   0.03403	   0.65786
   713	   0.53665	   0.60864	   0.00824	   0.90770
   714	   0.47997	   0.60023	   0.01576	   0.63773
   715	   0.60993	   0.60656	   0.04410	   2.68406
   716	   0.52670	   0.60440	   0.03762	   0.67933
   717	   0.64012	   0.61204	   0.02454	   1.76317
   718	   0.65816	   0.61396	   0.08701	   1.79578
   719	   0.50417	   0.60089	   0.06785	   0.65645
   720	   0.74328	   0.61536	   0.09788	   2.01516
   721	   0.59877	   0.60812	   0.08863	   1.73875
   722	   0.59269	   0.61311	   0.05872	   0.94165
   723	   0.48306	   0.60023	   0.03284	   0.63773
   724	   0.63307	   0.61311	   0.27636	   1.26803
   725	   0.48914	   0.59898	   0.01929	   0.63729
   726	   0.60851	   0.61396	   0.09463	   1.00320
   727	   0.56723	   0.60440	   0.07503	   1.14491
   728	   0.48845	   0.60023	   0.01257	   0.63773
   729	   0.47389	   0.59898	   0.03079	   0.63729
   730	   0.70427	   0.61478	   0.08454	   2.01424
   731	   0.65308	   0.61430	   0.26724	   1.45987
   732	   0.53563	   0.60568	   0.09455	   0.70323
   733	   0.45099	   0.59898	   0.00788	   0.63729
   734	   0.65313	   0.61536	   0.36073	   1.19590
   735	   0.57727	   0.61204	   0.05266	   0.81436
   736	   0.51206	   0.60440	   0.04399	   0.65786
   737	   0.58623	   0.61030	   0.08284	   1.04404
   738	   0.45705	   0.59898	   0.01846	   0.63729
   739	   1.12159	   0.61702	   0.19104	   7.23057
   740	   0.47318	   0.60023	   0.03079	   0.63773
   741	   0.65998	   0.61204	   0.12163	   2.22963
   742	   0.49944	   0.60089	   0.01048	   0.65645
   743	   0.56858	   0.61065	   0.03480	   1.00924
   744	   0.81985	   0.61902	   0.54997	   1.82661
   745	   0.60957	   0.61065	   0.07202	   1.38915
   746	   0.48939	   0.60120	   0.00517	   0.65786
   747	   0.48124	   0.60120	   0.01651	   0.65786
   748	   0.50495	   0.60089	   0.03383	   0.65645
   749	   0.73956	   0.61396	   0.03023	   2.75855
   750	   1.09219	   0.61640	   0.13434	   5.33502
   751	   0.60510	   0.60812	   0.09919	   1.60203
   752	   0.58616	   0.61065	   0.02275	   0.97488
   753	   0.71139	   0.61204	   0.00903	   2.99191
   754	   0.47464	   0.60023	   0.02189	   0.63773
   755	   0.64990	   0.61311	   0.05417	   1.82887
   756	   0.64426	   0.61478	   0.03079	   1.45778
   757	   0.52644	   0.60440	   0.02799	   0.75652
   758	   0.47623	   0.60089	   0.01363	   0.65645
   759	   0.52980	   0.60568	   0.01229	   0.75652
   760	   0.53064	   0.60656	   0.02582	   0.87768
   761	   0.73480	   0.61478	   0.14653	   2.08880
   762	   0.51897	   0.60656	   0.02335	   0.75652
   763	   0.46733	   0.60089	   0.01168	   0.65645
   764	   0.48771	   0.60023	   0.03079	   0.63773
   765	   0.49980	   0.60089	   0.03099	   0.65645
   766	   0.49632	   0.60023	   0.03079	   0.63773
   767	   0.47720	   0.60089	   0.01030	   0.65645
   768	   0.47242	   0.60023	   0.01411	   0.63773
   769	   0.64246	   0.61204	   0.15171	   1.56736
   770	   0.48284	   0.59898	   0.03906	   0.63729
   771	   0.78130	   0.61536	   0.10485	   2.33923
   772	   0.64730	   0.60864	   0.02783	   1.86332
   773	   0.55062	   0.60656	   0.11343	   0.80632
   774	   0.51617	   0.60120	   0.05493	   0.65786
   775	   0.61355	   0.61204	   0.24467	   1.19840
   776	   0.60884	   0.60812	   0.04903	   1.86213
   777	   0.47360	   0.59898	   0.00821	   0.63729
   778	   0.60341	   0.61003	   0.08800	   1.41790
   779	   0.49817	   0.60023	   0.02902	   0.63773
   780	   0.54379	   0.60864	   0.03218	   0.83282
   781	   0.47931	   0.60089	   0.01659	   0.65645
   782	   0.57347	   0.60864	   0.15818	   0.71771
   783	   0.54439	   0.60812	   0.02660	   0.84342
   784	   0.64138	   0.61065	   0.10111	   1.93193
   785	   0.51568	   0.60120	   0.05663	   0.63773
   786	   0.86413	   0.61536	   0.23624	   2.72576
   787	   0.48799	   0.60023	   0.00921	   0.63773
   788	   0.61240	   0.61311	   0.05265	   1.05387
   789	   0.50803	   0.60120	   0.01265	   0.65786
   790	   0.54266	   0.60656	   0.09560	   0.65645
   791	   0.66975	   0.61430	   0.05860	   1.56763
   792	   0.47026	   0.59898	   0.01072	   0.63729
   793	   0.54586	   0.60812	   0.03777	   0.80145
   794	   0.99227	   0.61478	   0.03967	   4.44532
   795	   0.54712	   0.60656	   0.04278	   0.67230
   796	   0.54384	   0.60120	   0.08242	   0.65786
   797	   0.53578	   0.60864	   0.03430	   0.66016
   798	   0.63443	   0.61396	   0.18079	   1.56392
   799	   0.61042	   0.61311	   0.04856	   1.18276
   800	   0.56266	   0.60812	   0.06618	   0.83477
   801	   0.44867	   0.59898	   0.00384	   0.63729
   802	   0.49674	   0.59898	   0.03850	   0.63729
   803	   0.56823	   0.60672	   0.06517	   1.22023
   804	   0.53042	   0.60120	   0.07913	   0.65786
   805	   0.82671	   0.61430	   0.02136	   3.36663
   806	   0.77185	   0.61003	   0.28469	   2.38926
   807	   0.45317	   0.60023	   0.00019	   0.63773
   808	   0.72049	   0.61435	   0.04213	   2.55519
   809	   0.45231	   0.60023	   0.00176	   0.63773
   810	   0.45442	   0.60023	   0.00413	   0.63773
   811	   0.46586	   0.59898	   0.04354	   0.63729
   812	   0.49954	   0.60023	   0.05061	   0.63773
   813	   0.54470	   0.60568	   0.02433	   1.26577
   814	   0.45096	   0.59898	   0.01129	   0.63729
   815	   0.90315	   0.61735	   0.27737	   3.11503
   816	   0.54516	   0.60812	   0.01898	   0.76634
   817	   0.47640	   0.59898	   0.03683	   0.63729
   818	   0.58755	   0.60864	   0.07225	   0.87224
   819	   0.46639	   0.59898	   0.02002	   0.63729
   820	   0.53431	   0.60440	   0.08940	   0.69857
   821	   0.78426	   0.61311	   0.00962	   2.78922
   822	   0.46190	   0.59898	   0.02454	   0.63729
   823	   0.51560	   0.60440	   0.05593	   0.65154
   824	   0.52553	   0.60812	   0.00934	   0.92592
   825	   0.49906	   0.60440	   0.05236	   0.65645
   826	   0.46994	   0.60120	   0.01553	   0.63773
   827	   0.47133	   0.60120	   0.01721	   0.63773
   828	   0.71873	   0.61430	   0.12837	   1.89069
   829	   0.56857	   0.61003	   0.09921	   0.84738
   830	   0.50749	   0.60089	   0.03941	   0.63773
   831	   0.61512	   0.61065	   0.10393	   1.75888
   832	   0.92546	   0.61763	   0.07924	   3.34774
   833	   0.57600	   0.60656	   0.05595	   0.99626
   834	   0.52424	   0.60568	   0.04819	   0.97712
   835	   0.69671	   0.61687	   0.24884	   1.53430
   836	   0.71959	   0.61687	   0.04740	   2.26971
   837	   0.58545	   0.60864	   0.08138	   1.13051
   838	   0.53174	   0.60440	   0.04806	   0.76555
   839	   0.60239	   0.60656	   0.12582	   1.46122
   840	   0.65393	   0.61430	   0.03332	   1.76126
   841	   0.73504	   0.61396	   0.31464	   2.15834
   842	   0.50914	   0.60023	   0.12401	   0.63773
   843	   0.46914	   0.60023	   0.03236	   0.63773
   844	   0.70948	   0.61640	   0.13163	   1.81821
   845	   0.84687	   0.61821	   0.53973	   2.33880
   846	   0.63450	   0.61065	   0.01885	   1.77026
   847	   0.56529	   0.61003	   0.05295	   1.11509
   848	   0.61429	   0.61003	   0.04472	   1.34156
   849	   0.64621	   0.61311	   0.03079	   2.03298
   850	   0.45177	   0.60023	   0.00339	   0.63773
   851	   0.49297	   0.60089	   0.03277	   0.65645
   852	   0.81617	   0.61204	   0.03079	   2.79472
   853	   0.74525	   0.61311	   0.17836	   2.81770
   854	   0.45887	   0.60023	   0.00428	   0.63773
   855	   0.65666	   0.61435	   0.11557	   1.43624
   856	   0.67806	   0.61065	   0.05269	   2.41049
   857	   1.07533	   0.61702	   0.15626	   4.32711
   858	   0.53478	   0.60656	   0.03079	   0.94145
   859	   0.74687	   0.61702	   0.33283	   1.80521
   860	   0.76983	   0.61430	   0.26715	   2.40096
   861	   0.58153	   0.60568	   0.03425	   1.43624
   862	   0.47349	   0.60023	   0.02115	   0.63773
   863	   0.47329	   0.60023	   0.02027	   0.63773
   864	   0.63196	   0.61204	   0.11531	   1.43624
   865	   0.71554	   0.61478	   0.02197	   2.07593
   866	   0.65268	   0.61204	   0.04699	   1.96282
   867	   0.98484	   0.61735	   0.03079	   3.87342
   868	   0.60485	   0.60656	   0.04877	   1.86303
   869	   0.64944	   0.61396	   0.13278	   1.54690
   870	   0.72829	   0.61702	   0.13496	   1.66959
   871	   0.67114	   0.61396	   0.03079	   1.97104
   872	   0.70642	   0.61430	   0.10855	   1.81341
   873	   0.54356	   0.60568	   0.06152	   0.86655
   874	   0.58119	   0.60568	   0.06950	   1.16181
   875	   0.63991	   0.61204	   0.14908	   1.69670
   876	   0.77569	   0.61430	   0.12920	   2.19227
   877	   0.44773	   0.59851	   0.01333	   0.63729
   878	   0.48160	   0.59851	   0.05597	   0.63729
   879	   0.48058	   0.59851	   0.08185	   0.63729
   880	   0.66636	   0.61396	   0.06649	   1.52376
   881	   0.51245	   0.60440	   0.06206	   0.63773
   882	   0.46796	   0.59851	   0.03980	   0.63729
   883	   0.55863	   0.60656	   0.03721	   1.12971
   884	   0.49550	   0.59898	   0.03079	   0.63773
   885	   0.52230	   0.60089	   0.03745	   0.65786
   886	   0.49171	   0.59851	   0.02782	   0.63729
   887	   0.44647	   0.59851	   0.01020	   0.63729
   888	   0.47566	   0.59898	   0.02321	   0.63773
   889	   0.47041	   0.59851	   0.07479	   0.63729
   890	   0.45149	   0.59851	   0.01614	   0.63729
   891	   0.56907	   0.60812	   0.04903	   1.50876
   892	   0.48616	   0.59851	   0.02476	   0.63729
   893	   0.44597	   0.59851	   0.00435	   0.63729
   894	   0.48587	   0.59851	   0.01546	   0.63729
   895	   0.53633	   0.60568	   0.02489	   0.84026
   896	   0.44765	   0.59851	   0.00698	   0.63729
   897	   0.66796	   0.61311	   0.05100	   1.75630
   898	   0.53573	   0.60120	   0.06389	   0.69884
   899	   0.57933	   0.60672	   0.03779	   1.45678
   900	   0.50586	   0.60023	   0.07474	   0.65645
   901	   0.61273	   0.61065	   0.14864	   1.30429
   902	   0.50443	   0.60089	   0.02705	   0.65786
   903	   0.57768	   0.60672	   0.07879	   1.05435
   904	   0.52036	   0.60023	   0.08654	   0.65645
   905	   0.48729	   0.59851	   0.03079	   0.63729
   906	   0.47628	   0.59898	   0.02605	   0.63773
   907	   0.87929	   0.61640	   0.10547	   4.06595
   908	   0.54481	   0.60568	   0.08141	   0.66759
   909	   0.52841	   0.60120	   0.05605	   0.65786
   910	   1.48552	   0.61702	   0.22241	   8.34675
   911	   0.67020	   0.61204	   0.03079	   1.69835
   912	   0.70004	   0.61204	   0.03006	   2.65371
   913	   0.49351	   0.60089	   0.00807	   0.65786
   914	   0.54309	   0.60672	   0.04555	   1.05692
   915	   0.52779	   0.60656	   0.05738	   0.80037
   916	   0.70201	   0.61430	   0.03926	   2.59891
   917	   0.63992	   0.61065	   0.03084	   1.34534
   918	   0.58158	   0.61003	   0.03463	   1.05628
   919	   0.51781	   0.59898	   0.04791	   0.63773
   920	   0.44719	   0.59898	   0.00149	   0.63773
   921	   0.92835	   0.61435	   0.06193	   3.35116
   922	   0.82647	   0.61311	   0.11962	   3.28358
   923	   0.46826	   0.59898	   0.01839	   0.63773
   924	   0.54731	   0.60672	   0.03721	   0.88292
   925	   0.48840	   0.59851	   0.06623	   0.63729
   926	   0.53078	   0.60568	   0.02984	   0.65645
   927	   0.48507	   0.60089	   0.00199	   0.65786
   928	   0.52011	   0.60120	   0.06220	   0.65945
   929	   0.77246	   0.61435	   0.11412	   1.98849
   930	   0.49498	   0.60089	   0.03079	   0.65062
   931	   0.66899	   0.61003	   0.07811	   2.16024
   932	   0.68182	   0.61311	   0.08354	   1.90179
   933	   0.48835	   0.60023	   0.05707	   0.65645
   934	   0.59161	   0.61311	   0.11685	   1.00075
   935	   0.67103	   0.61311	   0.16189	   1.39141
   936	   0.79151	   0.61687	   0.10586	   2.51404
   937	   0.45110	   0.59851	   0.00339	   0.63773
   938	   0.51411	   0.59843	   0.04566	   0.65786
   939	   0.72081	   0.61065	   0.13931	   2.27824
   940	   0.56224	   0.59017	   0.09420	   1.95683
   941	   0.34597	   0.18082	   0.01558	   0.68332
   942	   0.28604	   0.17552	   0.07767	   0.63729
   943	   0.30789	   0.17157	   0.03759	   0.91148
   944	   0.20472	   0.15822	   0.01312	   0.61763
   945	   0.20808	   0.15832	   0.05924	   0.62308
   946	   0.30214	   0.15822	   0.02012	   2.72621
   947	   0.30800	   0.16958	   0.05930	   1.09467
   948	   0.26146	   0.16429	   0.04059	   0.98905
   949	   0.35219	   0.17054	   0.07137	   1.75266
   950	   0.16839	   0.14837	   0.01271	   0.62146
   951	   0.23694	   0.16623	   0.07623	   0.68903
   952	   0.27154	   0.16679	   0.05924	   1.03358
   953	   0.14473	   0.14837	   0.00829	   0.36484
   954	   0.15189	   0.14837	   0.02145	   0.36484
   955	   0.13732	   0.14284	   0.01430	   0.28048
   956	   0.17085	   0.15053	   0.02521	   0.63773
   957	   0.14233	   0.14543	   0.03831	   0.35069
   958	   0.49903	   0.15822	   0.03680	   3.52840
   959	   0.20158	   0.15822	   0.03527	   0.72644
   960	   0.15392	   0.14772	   0.01290	   0.45386
   961	   0.12298	   0.13714	   0.00926	   0.20143
   962	   0.30903	   0.16554	   0.05924	   1.52741
   963	   0.16618	   0.15066	   0.03211	   0.51777
   964	   0.11769	   0.13201	   0.02085	   0.18182
   965	   0.11676	   0.13201	   0.00868	   0.18182
   966	   0.16225	   0.14557	   0.02324	   0.46007
   967	   0.17436	   0.15193	   0.04845	   0.58514
   968	   0.12966	   0.14284	   0.01907	   0.20143
   969	   0.25894	   0.16429	   0.05924	   0.97243
   970	   0.15132	   0.14543	   0.01187	   0.54678
   971	   0.20870	   0.15876	   0.05674	   0.66212
   972	   0.14153	   0.14557	   0.01266	   0.29409
   973	   0.17015	   0.14837	   0.02155	   0.56211
   974	   0.21562	   0.16718	   0.03079	   0.58629
   975	   0.32727	   0.17633	   0.08975	   0.75536
   976	   0.30496	   0.17312	   0.02939	   0.73750
   977	   0.30958	   0.17638	   0.03079	   0.64519
   978	   0.34157	   0.21293	   0.04034	   0.59956
   979	   0.40537	   0.52338	   0.02771	   0.84032
   980	   0.60211	   0.55420	   0.07977	   2.52867
   981	   0.51626	   0.56687	   0.07819	   1.00128
   982	   0.53441	   0.56026	   0.15822	   1.05767
   983	   0.56700	   0.56760	   0.03079	   1.65176
   984	   0.44414	   0.55755	   0.01971	   0.63614
   985	   0.75969	   0.57473	   0.15760	   2.94825
   986	   0.43455	   0.55975	   0.01320	   0.63614
   987	   0.51624	   0.56211	   0.03079	   0.64250
   988	   1.12140	   0.58135	   0.03079	   6.74594
   989	   0.47152	   0.55975	   0.03667	   0.63951
   990	   0.52697	   0.56921	   0.03205	   0.81699
   991	   0.43134	   0.55975	   0.00592	   0.63951
   992	   0.52422	   0.56760	   0.04588	   0.81345
   993	   0.57212	   0.57455	   0.03239	   1.03027
   994	   0.69742	   0.58135	   0.11336	   1.51453
   995	   0.57688	   0.57128	   0.03789	   1.03027
   996	   0.54688	   0.57115	   0.13693	   0.89221
   997	   0.88530	   0.57952	   0.23433	   2.90593
   998	   0.62562	   0.57473	   0.11158	   1.61287
   999	   0.49743	   0.56428	   0.03645	   0.64519
  1000	   0.63969	   0.57473	   0.12462	   1.43164
  1001	   0.58697	   0.57115	   0.07458	   1.30061
  1002	   0.63696	   0.57859	   0.20874	   1.37898
  1003	   0.47678	   0.56026	   0.06851	   0.63614
  1004	   0.49186	   0.56725	   0.08242	   0.63951
  1005	   0.53005	   0.57037	   0.03656	   0.88158
  1006	   0.52091	   0.56725	   0.07884	   0.69681
  1007	   0.48107	   0.56211	   0.02945	   0.64519
  1008	   0.62504	   0.57750	   0.03696	   1.31632
  1009	   0.51390	   0.56752	   0.02676	   1.42139
  1010	   0.80613	   0.58305	   0.05207	   3.89497
  1011	   0.57038	   0.57037	   0.14272	   1.24868
  1012	   0.66154	   0.58305	   0.29711	   1.31749
  1013	   0.47238	   0.56725	   0.01752	   0.68012
  1014	   0.65733	   0.57473	   0.11085	   1.71254
  1015	   0.49037	   0.55810	   0.14834	   0.63614
  1016	   0.70801	   0.57455	   0.07992	   3.08980
  1017	   0.68800	   0.57750	   0.03245	   1.75408
  1018	   0.73118	   0.57473	   0.04119	   2.56899
  1019	   0.50545	   0.56428	   0.03079	   0.64519
  1020	   0.71189	   0.57942	   0.13967	   1.83047
  1021	   0.46275	   0.56211	   0.01131	   0.64250
  1022	   0.45285	   0.56211	   0.01457	   0.64250
  1023	   0.66862	   0.58016	   0.28791	   1.20818
  1024	   0.45180	   0.56211	   0.00337	   0.64519
  1025	   0.75975	   0.57244	   0.03079	   3.38500
  1026	   0.43370	   0.55810	   0.02603	   0.63614
  1027	   0.75400	   0.58355	   0.27860	   2.03251
  1028	   0.43428	   0.55810	   0.01457	   0.63614
  1029	   0.59371	   0.56921	   0.10607	   1.94463
  1030	   0.57816	   0.57244	   0.02868	   0.91023
  1031	   0.43026	   0.55810	   0.00293	   0.63614
  1032	   0.56929	   0.56760	   0.17006	   1.19513
