Loci	Mean_rho	Median	L95	U95
   517	   0.77227	   0.61218	   0.59087	   1.30148
   518	   0.60675	   0.60786	   0.33931	   0.69314
   519	   0.54345	   0.60716	   0.10181	   0.64222
   520	   0.67479	   0.60786	   0.42896	   0.74257
   521	   0.54021	   0.60716	   0.02386	   0.64222
   522	   0.50473	   0.60716	   0.00453	   0.64222
   523	   0.78392	   0.61218	   0.59087	   1.13463
   524	   0.74544	   0.60786	   0.16298	   0.74257
   525	   0.61178	   0.60786	   0.15545	   0.74257
   526	   0.60061	   0.60786	   0.09123	   0.74257
   527	   0.59077	   0.60716	   0.31133	   0.64222
   528	   0.89786	   0.60786	   0.51713	   0.74257
   529	   0.55208	   0.60716	   0.17847	   0.64222
   530	   0.61445	   0.60786	   0.09792	   0.74257
   531	   0.60335	   0.60786	   0.27011	   0.72836
   532	   0.69911	   0.60786	   0.43933	   0.74257
   533	   0.64862	   0.60786	   0.51218	   0.74257
   534	   0.94674	   0.61218	   0.59087	   2.07660
   535	   0.53008	   0.60716	   0.10768	   0.64222
   536	   0.51537	   0.60716	   0.02854	   0.64222
   537	   0.50612	   0.60716	   0.00514	   0.64222
   538	   0.56798	   0.60716	   0.05203	   0.64222
   539	   0.87648	   0.61218	   0.59087	   0.92915
   540	   0.63201	   0.60786	   0.15313	   0.74257
   541	   0.70043	   0.60786	   0.57287	   0.74257
   542	   0.68680	   0.61218	   0.59087	   0.89795
   543	   0.86696	   0.61218	   0.59087	   1.19532
   544	   0.88736	   0.61218	   0.59087	   1.85277
   545	   0.54233	   0.60716	   0.09237	   0.64222
   546	   0.72573	   0.60786	   0.13137	   0.74257
   547	   0.50624	   0.60716	   0.00099	   0.64222
   548	   0.60520	   0.60786	   0.38432	   0.64222
   549	   0.60291	   0.60786	   0.11810	   0.74257
   550	   0.53141	   0.60716	   0.04568	   0.64222
   551	   0.52972	   0.60716	   0.08990	   0.64222
   552	   0.76884	   0.60786	   0.49744	   0.74257
   553	   0.71279	   0.60786	   0.38863	   0.74257
   554	   0.56354	   0.60716	   0.14608	   0.64222
   555	   0.61843	   0.60786	   0.21960	   0.74257
   556	   0.54137	   0.60716	   0.09760	   0.64222
   557	   0.57469	   0.60716	   0.15196	   0.64222
   558	   0.61948	   0.60786	   0.13129	   0.74257
   559	   0.51684	   0.60716	   0.06052	   0.64222
   560	   0.72783	   0.60786	   0.14019	   0.74257
   561	   0.53730	   0.60716	   0.06507	   0.64222
   562	   0.51488	   0.60716	   0.02672	   0.64222
   563	   0.58293	   0.60716	   0.34527	   0.64222
   564	   0.76570	   0.60786	   0.51136	   0.74257
   565	   0.52983	   0.60716	   0.11243	   0.64222
   566	   0.91716	   0.60786	   0.50907	   0.74257
   567	   0.54579	   0.60716	   0.18665	   0.64222
   568	   0.77407	   0.60786	   0.39906	   0.74257
   569	   0.72641	   0.60786	   0.29743	   0.74257
   570	   0.51495	   0.60716	   0.03404	   0.64222
   571	   0.59246	   0.60786	   0.00637	   0.74257
   572	   1.15331	   0.61218	   0.59087	   1.73755
   573	   0.54828	   0.60716	   0.15998	   0.64222
   574	   0.63012	   0.60786	   0.48024	   0.74257
   575	   0.61843	   0.60786	   0.22421	   0.74257
   576	   0.82218	   0.61218	   0.59087	   0.74257
   577	   0.75393	   0.60786	   0.05783	   0.74257
   578	   0.81057	   0.60786	   0.41068	   0.74257
   579	   0.73445	   0.60786	   0.59087	   0.74257
   580	   0.58835	   0.60716	   0.32530	   0.64222
   581	   0.53090	   0.60716	   0.06053	   0.64222
   582	   0.58873	   0.60716	   0.38816	   0.64222
   583	   0.84920	   0.61218	   0.59087	   1.53289
   584	   0.66241	   0.60786	   0.28987	   0.74257
   585	   0.68970	   0.60786	   0.17276	   0.74257
   586	   0.63424	   0.60786	   0.18991	   0.74257
   587	   0.60167	   0.60786	   0.32620	   0.65543
   588	   0.66199	   0.61218	   0.59087	   0.74257
   589	   0.52961	   0.60716	   0.09001	   0.64222
   590	   0.77284	   0.61218	   0.59087	   0.79631
   591	   0.59419	   0.60716	   0.36642	   0.64222
   592	   0.61666	   0.60786	   0.33425	   0.74257
   593	   0.93714	   0.61218	   0.59087	   0.95280
   594	   0.92547	   0.61218	   0.59087	   1.14566
   595	   0.59308	   0.60786	   0.24029	   0.65542
   596	   0.58242	   0.60786	   0.03507	   0.74257
   597	   0.64646	   0.61218	   0.59087	   0.74257
   598	   0.63848	   0.60786	   0.15820	   0.74257
   599	   0.58909	   0.60716	   0.38770	   0.64222
   600	   0.72635	   0.60786	   0.45141	   0.74257
   601	   0.59222	   0.60786	   0.24116	   0.64599
   602	   0.52384	   0.60716	   0.04202	   0.64222
   603	   0.66694	   0.60786	   0.30855	   0.74257
   604	   0.64295	   0.60786	   0.50650	   0.74257
   605	   0.75493	   0.61218	   0.59087	   0.74257
   606	   0.56475	   0.60716	   0.21353	   0.64222
   607	   0.53256	   0.60716	   0.00907	   0.64222
   608	   0.96306	   0.61218	   0.59087	   2.14134
   609	   0.52366	   0.60716	   0.03988	   0.64222
   610	   0.56853	   0.60786	   0.03212	   0.64222
   611	   0.54041	   0.60716	   0.06689	   0.64222
   612	   1.07696	   0.61218	   0.59087	   2.22345
   613	   0.54688	   0.60716	   0.08671	   0.64222
   614	   0.64719	   0.60786	   0.23780	   0.74257
   615	   0.61415	   0.60786	   0.37799	   0.72847
   616	   0.81471	   0.61218	   0.59087	   1.38523
   617	   0.50884	   0.60716	   0.00393	   0.64222
   618	   0.76412	   0.61218	   0.59087	   1.08838
   619	   0.90462	   0.61218	   0.59087	   1.70861
   620	   0.58993	   0.60786	   0.10348	   0.74257
   621	   0.54753	   0.60716	   0.09426	   0.64222
   622	   0.65241	   0.61218	   0.59087	   0.74257
   623	   0.58721	   0.60786	   0.08642	   0.74257
   624	   0.64139	   0.60786	   0.07114	   0.74257
   625	   0.81765	   0.61218	   0.59087	   1.49501
   626	   0.77102	   0.60786	   0.28665	   0.74257
   627	   0.79401	   0.60786	   0.39569	   0.74257
   628	   0.58699	   0.60716	   0.41564	   0.64222
   629	   0.55618	   0.60716	   0.15850	   0.64222
   630	   0.64585	   0.60786	   0.49252	   0.74257
   631	   0.79839	   0.60786	   0.47791	   0.74257
   632	   0.56699	   0.60716	   0.24279	   0.64222
   633	   0.53454	   0.60716	   0.06836	   0.64222
   634	   0.64695	   0.61218	   0.59087	   0.74257
   635	   0.56857	   0.60786	   0.00811	   0.64250
   636	   0.51372	   0.60716	   0.01697	   0.64222
   637	   0.62588	   0.60786	   0.19801	   0.74257
   638	   0.70823	   0.61218	   0.59087	   0.86476
   639	   0.59193	   0.60786	   0.09323	   0.74257
   640	   0.60817	   0.60786	   0.08257	   0.74257
   641	   0.84036	   0.61218	   0.59087	   1.45096
   642	   0.66718	   0.60786	   0.22173	   0.74257
   643	   0.52087	   0.60716	   0.03337	   0.64222
   644	   0.53699	   0.60716	   0.14211	   0.64222
   645	   0.53642	   0.60716	   0.08825	   0.64222
   646	   0.56891	   0.60716	   0.09542	   0.64222
   647	   0.51631	   0.60716	   0.01152	   0.64222
   648	   0.65539	   0.60786	   0.25736	   0.74257
   649	   0.53600	   0.60716	   0.13676	   0.64222
   650	   0.50822	   0.60716	   0.00376	   0.64222
   651	   0.55230	   0.60716	   0.01457	   0.64222
   652	   0.76206	   0.61218	   0.59087	   0.94452
   653	   0.55080	   0.60716	   0.15907	   0.64222
   654	   0.53333	   0.60716	   0.12510	   0.64222
   655	   0.70972	   0.61218	   0.59087	   0.82789
   656	   0.51516	   0.60716	   0.03773	   0.64222
   657	   0.67164	   0.60786	   0.47206	   0.74257
   658	   0.69162	   0.60786	   0.41136	   0.96823
   659	   0.58286	   0.60716	   0.02293	   0.74257
   660	   0.86805	   0.60786	   0.37052	   1.14376
   661	   0.65730	   0.60786	   0.04099	   0.99545
   662	   1.30563	   0.61218	   0.59087	   2.97988
   663	   0.84189	   0.60786	   0.20636	   1.14376
   664	   0.76968	   0.61218	   0.59087	   1.14376
   665	   0.68442	   0.60786	   0.40098	   0.90665
   666	   0.81525	   0.60786	   0.21330	   1.14376
   667	   0.58269	   0.60716	   0.02738	   0.74257
   668	   1.15640	   0.61218	   0.59087	   1.14376
   669	   0.80709	   0.61218	   0.59087	   1.14376
   670	   0.59707	   0.60716	   0.16834	   0.74257
   671	   0.70015	   0.60786	   0.07576	   1.14376
   672	   0.62906	   0.60786	   0.12974	   0.74257
   673	   0.78106	   0.60786	   0.53569	   1.14376
   674	   1.09912	   0.60786	   0.41940	   1.14376
   675	   0.55685	   0.60716	   0.00218	   0.74257
   676	   0.64558	   0.60786	   0.30577	   0.74257
   677	   0.68325	   0.60786	   0.50431	   0.79162
   678	   0.80127	   0.60786	   0.31064	   1.14376
   679	   0.75683	   0.60786	   0.21578	   1.14376
   680	   0.80384	   0.61218	   0.59087	   1.14376
   681	   0.80506	   0.61218	   0.59087	   1.14376
   682	   0.66616	   0.60786	   0.25409	   0.87098
   683	   0.55593	   0.60716	   0.00804	   0.74257
   684	   0.71915	   0.60786	   0.41782	   1.14376
   685	   0.59357	   0.60716	   0.16174	   0.74257
   686	   0.55849	   0.60716	   0.02320	   0.74257
   687	   0.94401	   0.61218	   0.59087	   1.47556
   688	   0.60921	   0.60716	   0.12700	   0.74257
   689	   1.01000	   0.61218	   0.59087	   1.56880
   690	   0.63536	   0.60716	   0.29256	   0.74257
   691	   0.64198	   0.60786	   0.07344	   0.80976
   692	   0.81804	   0.61218	   0.59087	   1.14376
   693	   0.78080	   0.60786	   0.37631	   1.14376
   694	   0.62231	   0.60716	   0.08339	   0.74257
   695	   0.58673	   0.60716	   0.10681	   0.74257
   696	   1.02785	   0.60786	   0.12607	   1.14376
   697	   0.74105	   0.60786	   0.59087	   1.14376
   698	   1.01064	   0.60786	   0.58043	   2.12952
   699	   0.75899	   0.60716	   0.34263	   0.74257
   700	   0.96945	   0.60786	   0.58043	   0.78841
   701	   0.51220	   0.59494	   0.02596	   0.63724
   702	   0.87572	   0.60786	   0.58043	   1.80507
   703	   0.52155	   0.59494	   0.01948	   0.63724
   704	   0.50408	   0.59494	   0.01026	   0.63724
   705	   0.60622	   0.60716	   0.30754	   0.74257
   706	   0.47525	   0.59087	   0.05349	   0.61218
   707	   0.59810	   0.60716	   0.28726	   0.63724
   708	   0.87733	   0.59494	   0.28726	   0.63724
   709	   0.48999	   0.59087	   0.06900	   0.61218
   710	   0.66400	   0.59494	   0.06727	   0.63724
   711	   0.47040	   0.59087	   0.08701	   0.61218
   712	   0.58158	   0.59494	   0.28726	   0.63724
   713	   0.46110	   0.59087	   0.02493	   0.61218
   714	   0.61291	   0.60716	   0.28726	   0.73579
   715	   0.60313	   0.59494	   0.28726	   0.63724
   716	   0.45988	   0.59087	   0.02487	   0.61218
   717	   0.51422	   0.59087	   0.04414	   0.61218
   718	   0.61187	   0.59494	   0.28726	   0.63724
   719	   0.46627	   0.59087	   0.03010	   0.61218
   720	   0.45984	   0.59087	   0.02540	   0.61218
   721	   0.77315	   0.59494	   0.17314	   0.63724
   722	   0.52170	   0.59087	   0.14211	   0.61218
   723	   0.60388	   0.59495	   0.28726	   0.63724
   724	   0.53309	   0.59087	   0.28462	   0.61218
   725	   0.86267	   0.59494	   0.28726	   0.63724
   726	   0.77876	   0.59494	   0.28726	   0.63724
   727	   0.49838	   0.59087	   0.18609	   0.61218
   728	   0.53024	   0.59494	   0.04651	   0.63724
   729	   0.54686	   0.59494	   0.28726	   0.62338
   730	   0.78156	   0.60716	   0.28726	   1.30072
   731	   0.51858	   0.59087	   0.21288	   0.61218
   732	   0.62056	   0.59494	   0.28726	   0.63724
   733	   0.61416	   0.59494	   0.28545	   0.63724
   734	   0.53014	   0.59087	   0.24600	   0.61218
   735	   0.84159	   0.60716	   0.28726	   0.93563
   736	   0.65911	   0.59494	   0.28726	   0.63724
   737	   0.51925	   0.59087	   0.16460	   0.61218
   738	   0.47672	   0.59087	   0.02611	   0.61218
   739	   0.50938	   0.59087	   0.06754	   0.61218
   740	   0.46992	   0.59087	   0.03367	   0.61218
   741	   0.60343	   0.59494	   0.28726	   0.63724
   742	   0.66003	   0.60716	   0.28726	   0.65231
   743	   0.47789	   0.59087	   0.03757	   0.61218
   744	   0.45929	   0.59087	   0.01784	   0.61218
   745	   0.45584	   0.59087	   0.00932	   0.61218
   746	   0.66157	   0.60716	   0.28726	   0.70747
   747	   0.45470	   0.59087	   0.01269	   0.61218
   748	   0.81488	   0.60716	   0.28726	   1.77572
   749	   0.62922	   0.59494	   0.05142	   0.63724
   750	   0.47067	   0.59087	   0.07247	   0.61218
   751	   0.75620	   0.60716	   0.28726	   0.75004
   752	   0.67946	   0.60716	   0.28726	   1.07705
   753	   0.78906	   0.59494	   0.25261	   0.63724
   754	   0.57552	   0.59494	   0.28726	   0.63724
   755	   0.49110	   0.59087	   0.05582	   0.61218
   756	   0.52589	   0.59087	   0.18671	   0.61218
   757	   0.50775	   0.59087	   0.08009	   0.61218
   758	   0.54884	   0.59494	   0.19774	   0.63724
   759	   0.59467	   0.59494	   0.28726	   0.63724
   760	   0.56721	   0.59494	   0.28726	   0.63724
   761	   0.54883	   0.59494	   0.02124	   0.63724
   762	   0.50091	   0.59087	   0.17967	   0.61218
   763	   0.51186	   0.59087	   0.27018	   0.61218
   764	   0.45385	   0.59087	   0.00964	   0.61218
   765	   0.55759	   0.59087	   0.28726	   0.61218
   766	   0.46701	   0.59087	   0.00070	   0.61218
   767	   0.56417	   0.59494	   0.12194	   0.63724
   768	   0.45725	   0.59087	   0.00354	   0.61218
   769	   0.57110	   0.59494	   0.17632	   0.63724
   770	   0.64637	   0.60716	   0.28726	   0.96925
   771	   0.46455	   0.59087	   0.01763	   0.61218
   772	   0.59404	   0.59494	   0.28726	   0.63724
   773	   0.47793	   0.59087	   0.06756	   0.61218
   774	   0.50026	   0.59087	   0.13615	   0.61218
   775	   0.48803	   0.59087	   0.04592	   0.61218
   776	   0.56909	   0.59494	   0.04048	   0.63724
   777	   0.66257	   0.59494	   0.28726	   0.63724
   778	   0.56572	   0.60716	   0.07163	   0.63724
   779	   0.68579	   0.60716	   0.02928	   0.63724
   780	   0.65461	   0.60716	   0.11201	   0.63724
   781	   0.69583	   0.60716	   0.56205	   0.63724
   782	   0.64477	   0.60716	   0.48662	   0.63724
   783	   0.65755	   0.60716	   0.46951	   0.63724
   784	   0.67823	   0.60716	   0.05727	   0.63724
   785	   0.54660	   0.59494	   0.12978	   0.63516
   786	   0.59570	   0.60716	   0.09755	   0.63724
   787	   0.51823	   0.59494	   0.04246	   0.63516
   788	   0.68203	   0.60786	   0.58043	   0.82635
   789	   0.69245	   0.60786	   0.58043	   0.91309
   790	   0.53084	   0.59494	   0.00498	   0.63516
   791	   0.54800	   0.59494	   0.09959	   0.63516
   792	   0.62657	   0.60716	   0.25638	   0.63724
   793	   0.54951	   0.59494	   0.12676	   0.63516
   794	   0.55308	   0.59494	   0.24485	   0.63516
   795	   0.90052	   0.60786	   0.58043	   0.78983
   796	   0.49952	   0.59494	   0.00648	   0.63516
   797	   0.51869	   0.59494	   0.03678	   0.63516
   798	   0.78756	   0.60786	   0.58043	   1.12970
   799	   0.69160	   0.60786	   0.58043	   0.96994
   800	   0.98756	   0.60786	   0.58043	   1.74249
   801	   0.53972	   0.59494	   0.10622	   0.63516
   802	   0.74510	   0.60716	   0.36433	   0.63724
   803	   0.77798	   0.60786	   0.58043	   0.79690
   804	   0.49691	   0.59494	   0.03924	   0.63516
   805	   1.18211	   0.60716	   0.45196	   0.63724
   806	   0.65755	   0.60786	   0.58043	   0.79259
   807	   0.64387	   0.60716	   0.07399	   0.63724
   808	   0.55921	   0.59494	   0.22312	   0.63516
   809	   0.50940	   0.59494	   0.00239	   0.63516
   810	   0.58219	   0.59494	   0.44023	   0.63516
   811	   0.70154	   0.60786	   0.58043	   0.63724
   812	   0.54565	   0.59494	   0.24883	   0.63516
   813	   0.66246	   0.60786	   0.58043	   0.80554
   814	   0.71981	   0.60786	   0.58043	   0.99788
   815	   0.50657	   0.59494	   0.01049	   0.63516
   816	   0.58556	   0.60716	   0.31970	   0.63724
   817	   0.62154	   0.60716	   0.35559	   0.63724
   818	   0.57763	   0.60716	   0.19754	   0.63724
   819	   0.63905	   0.60716	   0.14281	   0.63724
   820	   0.50285	   0.59494	   0.05276	   0.63516
   821	   0.71278	   0.60786	   0.58043	   0.88460
   822	   0.49628	   0.59494	   0.04573	   0.63516
   823	   0.48921	   0.59494	   0.00135	   0.63516
   824	   0.55252	   0.59494	   0.20327	   0.63516
   825	   0.49266	   0.59494	   0.01390	   0.63516
   826	   0.58718	   0.59494	   0.46297	   0.63516
   827	   0.64426	   0.60716	   0.38437	   0.63724
   828	   0.80344	   0.60786	   0.58043	   1.24579
   829	   0.71972	   0.60786	   0.58043	   1.10536
   830	   0.60619	   0.60716	   0.43340	   0.63724
   831	   0.50160	   0.59494	   0.03701	   0.63516
   832	   0.74038	   0.60786	   0.58043	   0.63724
   833	   0.76726	   0.60786	   0.58043	   0.73630
   834	   0.56581	   0.59494	   0.20698	   0.63516
   835	   0.67305	   0.60716	   0.39223	   0.63724
   836	   0.92165	   0.60786	   0.58043	   2.17021
   837	   0.53459	   0.59494	   0.15789	   0.63516
   838	   0.49063	   0.59494	   0.01942	   0.63516
   839	   0.55223	   0.59494	   0.26452	   0.63516
   840	   0.52320	   0.59494	   0.01648	   0.63516
   841	   0.57920	   0.60716	   0.20660	   0.63724
   842	   0.54309	   0.59494	   0.08460	   0.63516
   843	   0.74090	   0.60716	   0.43243	   0.63724
   844	   0.54282	   0.59494	   0.14571	   0.63516
   845	   0.79353	   0.60786	   0.58043	   1.07070
   846	   0.63760	   0.60786	   0.58043	   0.66466
   847	   0.53170	   0.59494	   0.05913	   0.63516
   848	   0.64176	   0.60716	   0.11762	   0.63724
   849	   0.57315	   0.59494	   0.36320	   0.63516
   850	   0.60241	   0.60716	   0.30461	   0.63724
   851	   0.83256	   0.60786	   0.58043	   0.69903
   852	   0.93682	   0.60786	   0.58043	   0.87907
   853	   0.57780	   0.60716	   0.22592	   0.63724
   854	   0.58388	   0.60716	   0.12421	   0.63724
   855	   0.80373	   0.60716	   0.15627	   0.63724
   856	   0.53248	   0.59494	   0.16682	   0.63516
   857	   0.53753	   0.59494	   0.00913	   0.63516
   858	   0.53323	   0.59494	   0.10589	   0.63516
   859	   0.66262	   0.60786	   0.58043	   0.63924
   860	   0.52803	   0.59494	   0.11238	   0.63516
   861	   0.83957	   0.60786	   0.58043	   0.76809
   862	   0.51570	   0.59494	   0.06392	   0.63516
   863	   0.53167	   0.59494	   0.21782	   0.63516
   864	   0.65743	   0.60716	   0.05710	   0.63724
   865	   1.21849	   0.60716	   0.32141	   0.63724
   866	   0.59334	   0.60716	   0.16517	   0.63724
   867	   0.89755	   0.60786	   0.58043	   1.29748
   868	   0.70410	   0.60716	   0.16738	   0.63724
   869	   0.60700	   0.60716	   0.40158	   0.63724
   870	   0.78826	   0.60716	   0.34700	   0.63724
   871	   0.52535	   0.59494	   0.04797	   0.63516
   872	   0.80813	   0.60786	   0.58043	   1.48427
   873	   1.01539	   0.60786	   0.58043	   2.41510
   874	   0.67861	   0.60786	   0.58043	   0.63724
   875	   0.54955	   0.59494	   0.19586	   0.63516
   876	   1.02200	   0.60786	   0.58043	   2.31098
   877	   0.49881	   0.59494	   0.04715	   0.63516
   878	   0.64093	   0.60716	   0.58043	   0.63724
   879	   0.84176	   0.60716	   0.13446	   0.63724
   880	   0.50331	   0.59494	   0.01623	   0.63516
   881	   0.62355	   0.60716	   0.45275	   0.63724
   882	   0.69948	   0.60786	   0.58043	   0.98792
   883	   0.52797	   0.59494	   0.07586	   0.63516
   884	   0.62816	   0.60716	   0.52595	   0.63724
   885	   0.49892	   0.59494	   0.05306	   0.63516
   886	   0.59079	   0.59494	   0.46373	   0.63516
   887	   0.59643	   0.60716	   0.41827	   0.63724
   888	   0.71907	   0.60786	   0.58043	   0.85157
   889	   0.63103	   0.60716	   0.49951	   0.63724
   890	   0.53539	   0.59494	   0.03766	   0.63516
   891	   0.80148	   0.60786	   0.58043	   1.15065
   892	   0.57415	   0.60716	   0.08626	   0.63724
   893	   0.73971	   0.60716	   0.57841	   0.63724
   894	   0.58312	   0.59494	   0.46137	   0.63516
   895	   0.84389	   0.60786	   0.58043	   1.60401
   896	   0.55570	   0.59494	   0.17145	   0.63516
   897	   0.68718	   0.60786	   0.58043	   0.65521
   898	   0.52428	   0.59494	   0.06021	   0.63516
   899	   0.63109	   0.60716	   0.52319	   0.63724
   900	   0.59522	   0.60716	   0.24124	   0.63724
   901	   0.57842	   0.59790	   0.32044	   0.63516
   902	   0.51583	   0.59494	   0.05640	   0.63516
   903	   0.51141	   0.59494	   0.04072	   0.63516
   904	   0.62762	   0.60786	   0.58043	   0.65581
   905	   0.64743	   0.60786	   0.58043	   0.68553
   906	   0.58143	   0.59494	   0.40672	   0.63516
   907	   0.57160	   0.60716	   0.12167	   0.63724
   908	   0.50414	   0.59494	   0.06468	   0.63516
   909	   0.58993	   0.59494	   0.44152	   0.63516
   910	   0.55464	   0.59494	   0.08932	   0.63516
   911	   0.67258	   0.60716	   0.34387	   0.63724
   912	   0.53731	   0.59494	   0.04064	   0.63516
   913	   0.49510	   0.59494	   0.02071	   0.63516
   914	   0.62386	   0.60716	   0.47181	   0.63724
   915	   0.58513	   0.59494	   0.48934	   0.63516
   916	   0.81446	   0.60716	   0.14469	   0.63724
   917	   0.57025	   0.59771	   0.23899	   0.63516
   918	   0.82016	   0.60786	   0.58043	   1.49245
   919	   0.91651	   0.60716	   0.50638	   0.63724
   920	   0.50170	   0.59494	   0.05790	   0.63516
   921	   0.72260	   0.60786	   0.58043	   0.92496
   922	   0.53276	   0.59494	   0.22874	   0.63516
   923	   0.64301	   0.60716	   0.19122	   0.63724
   924	   0.82288	   0.60786	   0.58043	   1.29950
   925	   0.57122	   0.59494	   0.26689	   0.63516
   926	   0.50119	   0.59494	   0.01106	   0.63516
   927	   0.87362	   0.60786	   0.58043	   1.81999
   928	   0.68575	   0.60716	   0.17465	   0.63724
   929	   0.58010	   0.60095	   0.33416	   0.63516
   930	   0.59997	   0.60003	   0.53384	   0.63516
   931	   0.62604	   0.60716	   0.12591	   0.63724
   932	   0.52600	   0.59494	   0.18870	   0.63516
   933	   0.58855	   0.60716	   0.25006	   0.63724
   934	   0.61948	   0.60716	   0.18783	   0.63724
   935	   0.58716	   0.60716	   0.21570	   0.63724
   936	   0.48972	   0.59494	   0.00960	   0.63516
   937	   0.49991	   0.59494	   0.06363	   0.63516
   938	   0.55832	   0.60716	   0.09067	   0.63516
   939	   0.71172	   0.60786	   0.58043	   1.03717
   940	   0.92331	   0.60786	   0.58043	   1.04742
   941	   0.72829	   0.60786	   0.58043	   1.11424
   942	   0.51073	   0.59494	   0.00550	   0.63516
   943	   0.77640	   0.60716	   0.47485	   0.63724
   944	   0.54586	   0.59494	   0.26923	   0.63516
   945	   0.57607	   0.60716	   0.26822	   0.63516
   946	   0.57419	   0.60716	   0.12032	   0.63724
   947	   1.08066	   0.60786	   0.58043	   2.88701
   948	   0.55973	   0.59494	   0.25004	   0.63516
   949	   0.57645	   0.60716	   0.22218	   0.63724
   950	   0.60460	   0.60716	   0.14093	   0.63724
   951	   0.71568	   0.60716	   0.10644	   0.63724
   952	   0.67898	   0.60786	   0.58043	   0.76528
