Loci	Mean_rho	Median	L95	U95
   517	   0.37322	   0.43228	   0.09593	   0.46747
   518	   0.44882	   0.44151	   0.08769	   0.82183
   519	   0.32807	   0.43228	   0.01384	   0.46747
   520	   0.37255	   0.43413	   0.01457	   0.51315
   521	   0.43510	   0.43880	   0.03079	   0.71040
   522	   0.61275	   0.44804	   0.09237	   1.94090
   523	   0.39321	   0.43689	   0.07719	   0.48326
   524	   0.40949	   0.43841	   0.05133	   0.52897
   525	   0.33258	   0.43228	   0.00314	   0.46747
   526	   0.49283	   0.44648	   0.11122	   0.96908
   527	   0.34218	   0.43265	   0.02310	   0.46950
   528	   0.55286	   0.44314	   0.13235	   1.65712
   529	   0.35970	   0.43376	   0.01421	   0.48830
   530	   0.45609	   0.43904	   0.02546	   1.24075
   531	   0.57783	   0.44648	   0.16368	   1.71388
   532	   0.33453	   0.43265	   0.00414	   0.46950
   533	   0.35187	   0.43265	   0.02429	   0.46950
   534	   0.33821	   0.43265	   0.01292	   0.46950
   535	   0.33625	   0.43265	   0.00185	   0.46950
   536	   0.42973	   0.43689	   0.02942	   0.80852
   537	   1.77997	   0.44986	   0.21921	  15.44163
   538	   0.49285	   0.43923	   0.03505	   1.66479
   539	   0.47913	   0.44141	   0.12540	   1.14335
   540	   0.55856	   0.44240	   0.05606	   1.70798
   541	   0.56139	   0.43923	   0.02307	   1.92629
   542	   0.62542	   0.43936	   0.03079	   2.82886
   543	   0.45718	   0.44170	   0.13385	   0.78548
   544	   0.39696	   0.43689	   0.02734	   1.14335
   545	   0.34054	   0.43376	   0.00086	   0.48830
   546	   0.42408	   0.43841	   0.02422	   0.82783
   547	   0.37849	   0.43413	   0.01640	   0.72977
   548	   0.99520	   0.44986	   0.34020	   4.44535
   549	   0.35466	   0.43322	   0.04663	   0.47135
   550	   0.41880	   0.43841	   0.02202	   0.70075
   551	   0.36373	   0.43376	   0.02006	   0.48830
   552	   0.57860	   0.44170	   0.03079	   1.83966
   553	   0.40676	   0.43413	   0.03079	   0.63302
   554	   0.38388	   0.43819	   0.03248	   0.49733
   555	   0.67930	   0.44314	   0.04991	   2.56839
   556	   0.38927	   0.43376	   0.03571	   0.48830
   557	   0.36961	   0.43413	   0.01641	   0.48840
   558	   0.34579	   0.43228	   0.03079	   0.46747
   559	   0.49868	   0.43936	   0.00896	   1.97965
   560	   0.33593	   0.43228	   0.01958	   0.46747
   561	   0.35985	   0.43228	   0.05058	   0.46747
   562	   0.36322	   0.43322	   0.03447	   0.47135
   563	   0.90685	   0.44986	   0.34020	   4.01069
   564	   0.45160	   0.43890	   0.06025	   0.92246
   565	   0.35288	   0.43376	   0.01388	   0.48830
   566	   0.49294	   0.43880	   0.09294	   1.24787
   567	   0.43913	   0.43880	   0.05763	   0.89632
   568	   0.36329	   0.43322	   0.01521	   0.47135
   569	   0.35152	   0.43322	   0.01876	   0.47135
   570	   0.60237	   0.44314	   0.04888	   1.84685
   571	   0.75443	   0.44944	   0.22866	   2.64525
   572	   0.43315	   0.43890	   0.08244	   0.80249
   573	   0.36896	   0.43376	   0.00670	   0.48830
   574	   1.46514	   0.44986	   0.05571	   7.05655
   575	   0.42879	   0.43689	   0.00884	   1.10415
   576	   0.33703	   0.43228	   0.01009	   0.46747
   577	   0.35730	   0.43322	   0.02864	   0.47135
   578	   0.32273	   0.43228	   0.00212	   0.46747
   579	   0.34325	   0.43322	   0.01304	   0.47135
   580	   0.43457	   0.43936	   0.06910	   0.77003
   581	   0.39245	   0.43501	   0.02230	   0.77003
   582	   0.33291	   0.43228	   0.01755	   0.46747
   583	   0.44880	   0.43904	   0.02254	   1.19915
   584	   0.52659	   0.43936	   0.03079	   1.72674
   585	   0.33344	   0.43228	   0.00657	   0.46747
   586	   0.37689	   0.43501	   0.00987	   0.51496
   587	   0.36290	   0.43322	   0.03880	   0.47135
   588	   0.36434	   0.43501	   0.02839	   0.48661
   589	   0.34727	   0.43228	   0.02586	   0.46747
   590	   0.40471	   0.43841	   0.03079	   0.64510
   591	   0.34670	   0.43228	   0.01381	   0.46747
   592	   0.44428	   0.43923	   0.08451	   0.98554
   593	   0.41847	   0.43841	   0.05289	   0.77352
   594	   0.43164	   0.43904	   0.03709	   0.91057
   595	   0.45938	   0.43880	   0.08928	   1.47251
   596	   0.49549	   0.44314	   0.08274	   1.22372
   597	   0.34316	   0.43228	   0.02780	   0.46747
   598	   0.50684	   0.44314	   0.17230	   1.04894
   599	   0.45266	   0.43904	   0.02443	   1.47493
   600	   0.45204	   0.44141	   0.04292	   0.74914
   601	   0.54065	   0.44141	   0.11354	   1.97459
   602	   0.33650	   0.43265	   0.00822	   0.46950
   603	   0.45890	   0.43904	   0.15526	   1.09169
   604	   0.51036	   0.44240	   0.06544	   1.51109
   605	   0.33525	   0.43228	   0.00910	   0.46747
   606	   0.42648	   0.43923	   0.07489	   0.74828
   607	   0.38757	   0.43265	   0.10492	   0.46950
   608	   0.40311	   0.43501	   0.03079	   0.63533
   609	   0.32686	   0.43228	   0.01011	   0.46747
   610	   0.34912	   0.43228	   0.04205	   0.46747
   611	   0.58479	   0.44314	   0.14786	   2.09943
   612	   0.32920	   0.43228	   0.00408	   0.46747
   613	   0.44841	   0.43936	   0.18302	   0.80919
   614	   0.35795	   0.43228	   0.06911	   0.46747
   615	   0.42867	   0.43689	   0.07443	   0.80115
   616	   0.60517	   0.44804	   0.24670	   2.01213
   617	   0.51360	   0.43904	   0.04028	   1.55005
   618	   0.45636	   0.44170	   0.06930	   1.04950
   619	   0.65204	   0.44240	   0.11850	   2.16874
   620	   0.34763	   0.43265	   0.03463	   0.46950
   621	   0.39263	   0.43689	   0.03984	   0.64549
   622	   0.41317	   0.43819	   0.10210	   0.63416
   623	   0.43160	   0.43923	   0.07829	   0.91985
   624	   0.34503	   0.43265	   0.00581	   0.46950
   625	   0.50539	   0.43936	   0.04472	   1.78481
   626	   0.40072	   0.43890	   0.01925	   0.48830
   627	   0.44909	   0.43841	   0.10887	   0.76283
   628	   0.32894	   0.43228	   0.01002	   0.46747
   629	   0.36510	   0.43228	   0.01131	   0.46747
   630	   0.45985	   0.44141	   0.05977	   0.89501
   631	   0.40327	   0.43501	   0.03174	   0.50212
   632	   0.36242	   0.43228	   0.06487	   0.46747
   633	   0.37555	   0.43501	   0.04690	   0.48830
   634	   0.45444	   0.44141	   0.02160	   0.96241
   635	   0.53854	   0.44314	   0.21542	   1.64833
   636	   0.40069	   0.43689	   0.02605	   0.87945
   637	   0.34351	   0.43322	   0.02122	   0.47135
   638	   0.35589	   0.43265	   0.03079	   0.46950
   639	   0.49735	   0.44141	   0.05932	   1.50007
   640	   0.36352	   0.43376	   0.01400	   0.48830
   641	   0.48035	   0.43890	   0.08843	   1.49218
   642	   0.44066	   0.43923	   0.07996	   1.10828
   643	   0.32692	   0.43228	   0.00746	   0.46747
   644	   0.41875	   0.43819	   0.03169	   0.93050
   645	   0.44417	   0.43936	   0.02870	   1.60502
   646	   0.86326	   0.45023	   0.41333	   3.88989
   647	   0.57061	   0.44944	   0.08260	   1.39549
   648	   0.73907	   0.44240	   0.07941	   3.28247
   649	   0.50159	   0.43936	   0.17766	   1.51957
   650	   0.44871	   0.43890	   0.05593	   1.11586
   651	   0.36288	   0.43376	   0.04420	   0.48830
   652	   0.39503	   0.43819	   0.00872	   0.76133
   653	   0.70887	   0.44314	   0.17478	   3.84636
   654	   0.34776	   0.43228	   0.01922	   0.46747
   655	   0.32710	   0.43228	   0.01339	   0.46747
   656	   0.38113	   0.43376	   0.12222	   0.46950
   657	   0.38108	   0.43689	   0.00937	   0.72114
   658	   0.33062	   0.43265	   0.00403	   0.46950
   659	   0.33864	   0.43265	   0.02708	   0.46950
   660	   0.60936	   0.44804	   0.13994	   2.08583
   661	   0.42835	   0.43880	   0.00970	   1.00256
   662	   0.43530	   0.43890	   0.07850	   0.89294
   663	   0.36941	   0.43265	   0.09156	   0.46747
   664	   0.34482	   0.43265	   0.03445	   0.46747
   665	   0.38664	   0.43689	   0.03467	   0.78429
   666	   0.43974	   0.43923	   0.06252	   0.71723
   667	   0.48781	   0.43936	   0.06537	   1.16719
   668	   0.45222	   0.43923	   0.04415	   1.07345
   669	   0.45674	   0.43936	   0.03113	   1.00229
   670	   0.54376	   0.43936	   0.03079	   1.22764
   671	   0.33862	   0.43322	   0.00276	   0.47135
   672	   0.41687	   0.43880	   0.02819	   0.86649
   673	   0.36215	   0.43322	   0.03079	   0.47135
   674	   0.43883	   0.43841	   0.02526	   1.13967
   675	   0.36355	   0.43322	   0.03193	   0.47135
   676	   0.42221	   0.43904	   0.02868	   0.80486
   677	   0.67766	   0.44240	   0.04904	   3.58925
   678	   0.38112	   0.43376	   0.00859	   0.48830
   679	   0.35582	   0.43228	   0.05725	   0.46747
   680	   0.33234	   0.43228	   0.01080	   0.46747
   681	   0.39969	   0.43841	   0.07896	   0.57526
   682	   0.64410	   0.44314	   0.12091	   2.54086
   683	   0.48576	   0.43936	   0.05530	   1.56170
   684	   0.41848	   0.43841	   0.03962	   0.74723
   685	   0.33688	   0.43228	   0.02725	   0.46747
   686	   0.45940	   0.43923	   0.02159	   1.10558
   687	   0.32730	   0.43228	   0.02221	   0.46747
   688	   0.50741	   0.44151	   0.11519	   1.13708
   689	   0.36365	   0.43265	   0.04370	   0.46950
   690	   0.44755	   0.43923	   0.13037	   0.97324
   691	   0.40168	   0.43689	   0.05797	   0.54501
   692	   0.64244	   0.44240	   0.17548	   1.91857
   693	   0.37666	   0.43376	   0.05580	   0.48830
   694	   0.41256	   0.43689	   0.05399	   0.70871
   695	   0.36996	   0.43376	   0.03128	   0.48830
   696	   0.35012	   0.43265	   0.02791	   0.46950
   697	   0.36543	   0.43501	   0.01431	   0.65115
   698	   0.53123	   0.44240	   0.03770	   1.31088
   699	   0.38971	   0.43501	   0.03082	   0.50843
   700	   0.38349	   0.43689	   0.03080	   0.51033
   701	   0.72996	   0.44980	   0.18588	   2.60183
   702	   0.36018	   0.43376	   0.01540	   0.48830
   703	   0.50424	   0.43923	   0.07666	   1.60484
   704	   0.34635	   0.43265	   0.03407	   0.46747
   705	   0.32531	   0.43265	   0.00796	   0.46747
   706	   0.33864	   0.43265	   0.02725	   0.46747
   707	   0.34801	   0.43322	   0.02418	   0.46950
   708	   0.47764	   0.43880	   0.03194	   1.14941
   709	   0.53556	   0.44804	   0.23944	   1.19683
   710	   0.40019	   0.43689	   0.06682	   0.48207
   711	   0.45904	   0.43904	   0.01231	   1.24857
   712	   0.49697	   0.44314	   0.05531	   1.40414
   713	   0.35600	   0.43265	   0.00531	   0.46950
   714	   0.46182	   0.43904	   0.04667	   1.26997
   715	   0.33017	   0.43228	   0.00886	   0.46747
   716	   0.59001	   0.44809	   0.17683	   2.00267
   717	   0.47915	   0.44141	   0.15492	   1.02799
   718	   0.36105	   0.43322	   0.01681	   0.47135
   719	   0.37249	   0.43228	   0.03079	   0.46747
   720	   0.52126	   0.43904	   0.11407	   2.21950
   721	   0.33567	   0.43228	   0.01818	   0.46747
   722	   0.37085	   0.43322	   0.10489	   0.47135
   723	   0.47786	   0.43936	   0.15019	   1.37512
   724	   0.35919	   0.43376	   0.01268	   0.48830
   725	   0.34518	   0.43265	   0.01506	   0.46950
   726	   0.34457	   0.43322	   0.02627	   0.47135
   727	   0.37421	   0.43376	   0.03079	   0.48691
   728	   0.48074	   0.44648	   0.04587	   0.92701
   729	   0.35529	   0.43322	   0.02083	   0.47135
   730	   0.38538	   0.43689	   0.01545	   0.74996
   731	   0.35123	   0.43322	   0.03079	   0.47135
   732	   0.45040	   0.43936	   0.08354	   0.87281
   733	   0.46918	   0.43841	   0.03079	   1.75868
   734	   0.41127	   0.43904	   0.07103	   0.52906
   735	   0.50420	   0.44314	   0.32301	   0.90186
   736	   0.68064	   0.44986	   0.40805	   2.54818
   737	   0.37035	   0.43501	   0.01810	   0.53538
   738	   0.49033	   0.43890	   0.03079	   2.23939
   739	   0.53271	   0.44314	   0.04261	   1.57100
   740	   0.42459	   0.43689	   0.00834	   0.87953
   741	   0.52988	   0.44141	   0.06137	   1.59981
   742	   0.59535	   0.44648	   0.15176	   2.21448
   743	   0.35667	   0.43322	   0.02735	   0.47135
   744	   0.37985	   0.43376	   0.02121	   0.48830
   745	   0.36827	   0.43265	   0.07872	   0.46950
   746	   0.41127	   0.43689	   0.08379	   0.67087
   747	   0.35525	   0.43265	   0.03079	   0.46747
   748	   0.33072	   0.43265	   0.00427	   0.46950
   749	   0.35325	   0.43322	   0.03079	   0.47135
   750	   0.53876	   0.44864	   0.10122	   1.46541
   751	   0.51322	   0.44240	   0.01617	   1.52417
   752	   0.40930	   0.43689	   0.08729	   0.52416
   753	   0.34467	   0.43376	   0.01795	   0.47339
   754	   0.34037	   0.43413	   0.00120	   0.48830
   755	   0.44313	   0.44151	   0.19742	   0.67566
   756	   0.42303	   0.44151	   0.03416	   0.69659
   757	   0.86463	   0.44986	   0.12114	   3.60473
   758	   0.34450	   0.43265	   0.01316	   0.46950
   759	   0.41201	   0.43689	   0.12032	   0.70454
   760	   0.37592	   0.43265	   0.05029	   0.46950
   761	   0.41606	   0.43841	   0.01397	   0.83289
   762	   0.40750	   0.43689	   0.12385	   0.53387
   763	   0.45614	   0.43936	   0.04190	   0.92796
   764	   0.46361	   0.43890	   0.04042	   1.51510
   765	   0.42039	   0.43689	   0.06288	   0.72880
   766	   0.41648	   0.43890	   0.13761	   0.48830
   767	   0.37968	   0.43376	   0.07505	   0.48830
   768	   0.36786	   0.43228	   0.02959	   0.46747
   769	   0.34813	   0.43228	   0.03556	   0.46747
   770	   0.33236	   0.43228	   0.01191	   0.46747
   771	   0.33216	   0.43228	   0.01074	   0.46747
   772	   0.33384	   0.43228	   0.00886	   0.46747
   773	   0.58066	   0.44648	   0.24216	   2.13249
   774	   0.49234	   0.44170	   0.07431	   0.95102
   775	   0.35396	   0.43228	   0.02357	   0.46747
   776	   0.55455	   0.43904	   0.04451	   2.77428
   777	   0.40020	   0.43689	   0.03079	   0.88067
   778	   0.48610	   0.44151	   0.12862	   1.10400
   779	   0.33669	   0.43228	   0.02994	   0.46747
   780	   0.49971	   0.44314	   0.05386	   1.10735
   781	   0.35620	   0.43322	   0.02994	   0.47135
   782	   0.33710	   0.43228	   0.03079	   0.46747
   783	   0.42437	   0.43880	   0.13002	   0.70120
   784	   0.36996	   0.43265	   0.04407	   0.46950
   785	   0.34335	   0.43228	   0.02291	   0.46747
   786	   0.36097	   0.43322	   0.07293	   0.47135
   787	   0.43553	   0.43923	   0.11081	   0.70683
   788	   0.40392	   0.43689	   0.05065	   0.70479
   789	   0.39182	   0.43501	   0.01469	   0.79814
   790	   0.44096	   0.43936	   0.11092	   0.84413
   791	   0.43004	   0.43841	   0.04510	   1.11473
   792	   0.35895	   0.43413	   0.00248	   0.50852
   793	   0.50597	   0.44141	   0.02749	   1.26561
   794	   0.34999	   0.43265	   0.01039	   0.46950
   795	   0.32579	   0.43265	   0.00477	   0.46950
   796	   0.33548	   0.43265	   0.02913	   0.46950
   797	   0.33974	   0.43265	   0.01473	   0.46950
   798	   0.58184	   0.44648	   0.19834	   1.69317
   799	   0.33537	   0.43265	   0.00651	   0.46950
   800	   0.33816	   0.43265	   0.03079	   0.46950
   801	   0.32692	   0.43265	   0.00639	   0.46950
   802	   0.47077	   0.44648	   0.11798	   1.10193
   803	   0.37089	   0.43376	   0.02820	   0.48830
   804	   0.37410	   0.43413	   0.02432	   0.46950
   805	   0.42583	   0.43689	   0.01627	   1.11250
   806	   0.36302	   0.43265	   0.01971	   0.46747
   807	   0.39323	   0.43413	   0.09636	   0.51880
   808	   0.39467	   0.43819	   0.03439	   0.53697
   809	   0.37520	   0.43413	   0.03150	   0.48830
   810	   0.35259	   0.43228	   0.03079	   0.46747
   811	   0.39276	   0.43376	   0.06253	   0.48830
   812	   0.38337	   0.43228	   0.03297	   0.46747
   813	   0.42515	   0.43890	   0.04291	   0.79281
   814	   0.50444	   0.43981	   0.07497	   1.57141
   815	   0.63284	   0.44141	   0.06662	   2.07464
   816	   0.74658	   0.44804	   0.04514	   3.49722
   817	   0.47146	   0.43689	   0.01179	   0.84091
   818	   0.52790	   0.44314	   0.16579	   1.37743
   819	   0.43919	   0.44170	   0.03079	   0.97089
   820	   0.51415	   0.43936	   0.03024	   1.57049
   821	   0.39019	   0.43689	   0.00664	   0.73293
   822	   0.52866	   0.43936	   0.07031	   1.25692
   823	   0.36638	   0.43265	   0.02305	   0.46950
   824	   0.33789	   0.43322	   0.00837	   0.46950
   825	   0.37742	   0.43413	   0.03696	   0.46950
   826	   0.34347	   0.43322	   0.01052	   0.46950
   827	   0.41894	   0.43880	   0.03998	   0.90483
   828	   0.48367	   0.43923	   0.03942	   1.65646
   829	   0.52130	   0.44648	   0.21128	   1.07155
   830	   0.40147	   0.43689	   0.01851	   0.65206
   831	   0.32705	   0.43228	   0.00740	   0.46747
   832	   0.44984	   0.43890	   0.05692	   1.19123
   833	   0.38467	   0.43689	   0.02473	   0.55783
   834	   0.43510	   0.43923	   0.09830	   0.70657
   835	   0.34016	   0.43265	   0.01495	   0.46950
   836	   0.37707	   0.43689	   0.02266	   0.73220
   837	   0.47213	   0.44648	   0.06555	   0.80831
   838	   0.38310	   0.43413	   0.06928	   0.50852
   839	   0.39799	   0.43689	   0.03079	   0.88383
   840	   0.53839	   0.44170	   0.06301	   1.22667
   841	   0.42656	   0.43819	   0.03079	   0.99711
   842	   0.40923	   0.43689	   0.06141	   0.80201
   843	   0.39631	   0.43689	   0.03555	   0.64488
   844	   0.48051	   0.44170	   0.02010	   1.09309
   845	   0.38221	   0.43413	   0.03867	   0.64488
   846	   0.49003	   0.44141	   0.01897	   1.16755
   847	   0.50506	   0.43936	   0.03079	   1.05649
   848	   0.34508	   0.43413	   0.00002	   0.50161
   849	   0.58590	   0.44944	   0.07262	   1.30545
   850	   0.38755	   0.43322	   0.06331	   0.47135
   851	   0.44217	   0.43923	   0.03079	   0.88383
   852	   0.46802	   0.43923	   0.03079	   0.94544
   853	   0.36641	   0.43501	   0.01003	   0.58791
   854	   0.41556	   0.43841	   0.03846	   0.64558
   855	   0.53802	   0.43923	   0.01817	   1.74125
   856	   0.44821	   0.43841	   0.14986	   0.87025
   857	   0.44324	   0.43890	   0.04518	   0.88383
   858	   0.34436	   0.43228	   0.02508	   0.46747
   859	   0.33912	   0.43228	   0.03812	   0.46747
   860	   0.35805	   0.43228	   0.02307	   0.46747
   861	   0.35754	   0.43413	   0.00628	   0.47135
   862	   0.35807	   0.43228	   0.05363	   0.46747
   863	   0.35957	   0.43228	   0.05144	   0.46747
   864	   0.41161	   0.43689	   0.06511	   0.89115
   865	   0.34995	   0.43265	   0.02504	   0.46950
   866	   0.35226	   0.43228	   0.03079	   0.46747
   867	   0.39522	   0.43501	   0.08820	   0.63880
   868	   0.67379	   0.44809	   0.22384	   2.36578
   869	   1.46639	   0.44986	   0.41333	   7.74854
   870	   0.38953	   0.43689	   0.00509	   1.17712
   871	   0.35632	   0.43265	   0.05512	   0.46950
   872	   0.37678	   0.43413	   0.03689	   0.52375
   873	   0.44362	   0.43880	   0.03079	   0.84996
   874	   0.53594	   0.43936	   0.02856	   1.67130
   875	   0.48761	   0.43923	   0.04001	   1.27711
   876	   0.45411	   0.43936	   0.03055	   0.98078
   877	   0.33783	   0.43228	   0.02446	   0.46747
   878	   0.37454	   0.43376	   0.02605	   0.48830
   879	   0.35062	   0.43228	   0.02033	   0.46747
   880	   0.61269	   0.44648	   0.08510	   1.81314
   881	   0.40769	   0.43880	   0.06753	   0.52491
   882	   0.54875	   0.43841	   0.03482	   2.15536
   883	   0.37056	   0.43265	   0.03429	   0.46950
   884	   0.67036	   0.44809	   0.05242	   2.71089
   885	   0.37939	   0.43413	   0.05663	   0.46950
   886	   0.62816	   0.44648	   0.06117	   2.03120
   887	   0.89545	   0.44986	   0.27111	   2.73968
   888	   0.39303	   0.43819	   0.02036	   0.55788
   889	   0.38905	   0.43689	   0.02412	   0.56654
   890	   0.55442	   0.44141	   0.03859	   1.82601
   891	   0.45934	   0.44141	   0.09497	   0.97326
   892	   0.36891	   0.43413	   0.03079	   0.48830
   893	   0.62275	   0.44980	   0.17298	   2.17479
   894	   0.60410	   0.44864	   0.08203	   1.55390
   895	   0.36453	   0.43376	   0.00348	   0.48830
   896	   0.49408	   0.44141	   0.07516	   1.58469
   897	   0.70282	   0.44314	   0.02210	   2.67900
   898	   0.39963	   0.43501	   0.09628	   0.53776
   899	   0.57240	   0.43904	   0.16681	   2.47678
   900	   0.34968	   0.43322	   0.00801	   0.47135
   901	   0.43189	   0.43841	   0.03079	   0.81420
   902	   0.41245	   0.43689	   0.07466	   0.78026
   903	   0.53986	   0.43904	   0.31906	   2.09953
   904	   0.67881	   0.44314	   0.08359	   2.31243
   905	   0.38069	   0.43413	   0.00182	   0.88002
   906	   0.33966	   0.43322	   0.01786	   0.46950
   907	   0.48834	   0.44314	   0.03079	   1.40121
   908	   0.44547	   0.43819	   0.07276	   1.13030
   909	   0.37572	   0.43452	   0.04057	   0.48689
   910	   0.35495	   0.43376	   0.02672	   0.48830
   911	   0.34748	   0.43265	   0.00512	   0.46950
   912	   0.44033	   0.43890	   0.08789	   0.78927
   913	   0.40154	   0.43841	   0.11370	   0.52833
   914	   0.33113	   0.43265	   0.00449	   0.46950
   915	   0.40988	   0.43689	   0.05420	   1.00740
   916	   0.61521	   0.44648	   0.03969	   2.17475
   917	   0.54013	   0.44314	   0.07977	   1.50801
   918	   0.43479	   0.43841	   0.06154	   0.82697
   919	   0.34071	   0.43265	   0.01460	   0.46950
   920	   0.42401	   0.43890	   0.07841	   0.85734
   921	   0.50718	   0.43890	   0.04799	   1.59395
   922	   1.10061	   0.44980	   0.20979	   4.10089
   923	   0.47438	   0.43841	   0.06902	   1.01738
   924	   0.45950	   0.43923	   0.03184	   1.08578
   925	   0.35682	   0.43376	   0.01526	   0.48830
   926	   0.41616	   0.43689	   0.03079	   0.98273
   927	   0.35558	   0.43322	   0.01097	   0.47135
   928	   0.38595	   0.43322	   0.03079	   0.47135
   929	   0.52731	   0.44151	   0.16703	   1.73808
   930	   0.36121	   0.43376	   0.00438	   0.47135
   931	   0.35972	   0.43228	   0.03622	   0.46747
   932	   0.34781	   0.43228	   0.06209	   0.46747
   933	   0.34599	   0.43265	   0.03068	   0.46950
   934	   0.41494	   0.43880	   0.03589	   0.93785
   935	   0.42485	   0.43880	   0.07670	   0.83041
   936	   0.41306	   0.43819	   0.05475	   0.93319
   937	   0.42970	   0.43819	   0.03079	   0.95149
   938	   0.64459	   0.44648	   0.05596	   2.41872
   939	   0.45606	   0.43936	   0.05842	   1.04306
   940	   0.41083	   0.43880	   0.07388	   0.73535
   941	   0.37579	   0.43501	   0.04962	   0.48830
   942	   0.36253	   0.43322	   0.05866	   0.46950
   943	   0.34548	   0.43322	   0.03032	   0.46950
   944	   0.37090	   0.43322	   0.05157	   0.46950
   945	   0.32915	   0.43265	   0.01104	   0.46747
   946	   0.40167	   0.43936	   0.05683	   0.53255
   947	   0.33427	   0.43265	   0.00350	   0.46747
   948	   0.41794	   0.43689	   0.02749	   1.01832
   949	   0.43387	   0.43936	   0.15892	   0.84137
   950	   0.42029	   0.43689	   0.03400	   1.08335
   951	   0.41854	   0.43689	   0.07294	   0.64945
   952	   0.35047	   0.43228	   0.03687	   0.46747
   953	   0.51118	   0.43880	   0.02701	   1.96281
   954	   0.33650	   0.43228	   0.03269	   0.46747
   955	   0.32963	   0.43228	   0.01944	   0.46747
   956	   0.35525	   0.43228	   0.05120	   0.46747
   957	   0.41512	   0.43689	   0.07454	   0.70429
   958	   0.42579	   0.43819	   0.09585	   0.73077
   959	   0.33583	   0.43228	   0.02290	   0.46747
   960	   0.44218	   0.43936	   0.05141	   0.79950
   961	   0.33483	   0.43265	   0.01301	   0.46950
   962	   0.53972	   0.43936	   0.07760	   1.90083
   963	   0.47978	   0.43890	   0.13295	   1.41984
   964	   0.55608	   0.44151	   0.06813	   1.66935
   965	   0.60449	   0.44141	   0.01809	   2.91953
   966	   0.40149	   0.43689	   0.05299	   0.48830
   967	   0.57538	   0.44170	   0.08477	   2.38743
   968	   0.46539	   0.43904	   0.02366	   1.23317
   969	   0.51178	   0.44944	   0.16571	   1.03559
   970	   0.36969	   0.43322	   0.03079	   0.46950
   971	   0.34048	   0.43322	   0.01587	   0.46950
   972	   0.48821	   0.43904	   0.04915	   1.18387
   973	   0.54241	   0.44809	   0.04855	   1.30828
   974	   0.37672	   0.43689	   0.01975	   0.74889
   975	   0.52871	   0.44151	   0.06876	   1.58917
   976	   0.48878	   0.43890	   0.07163	   1.40151
   977	   0.43146	   0.43689	   0.03515	   1.29721
   978	   0.39369	   0.43376	   0.03079	   0.48830
   979	   0.93898	   0.44809	   0.05878	   5.05504
   980	   0.60273	   0.44170	   0.12237	   1.29721
   981	   0.40686	   0.43689	   0.06972	   0.76281
   982	   0.46307	   0.44314	   0.05758	   0.98994
   983	   0.48906	   0.44809	   0.07589	   0.92715
   984	   0.35474	   0.43265	   0.06158	   0.46950
   985	   0.33631	   0.43228	   0.02582	   0.46747
   986	   0.46018	   0.43904	   0.07236	   1.15681
   987	   0.58550	   0.44809	   0.05512	   2.08343
   988	   0.34102	   0.43322	   0.00432	   0.47135
   989	   0.33561	   0.43322	   0.01177	   0.47135
   990	   0.47324	   0.43904	   0.04410	   1.42030
   991	   0.39069	   0.43501	   0.00707	   0.61020
   992	   0.49021	   0.44141	   0.03079	   1.12219
   993	   0.52340	   0.44809	   0.14196	   0.97618
   994	   0.39844	   0.43689	   0.01764	   0.80829
   995	   0.44280	   0.43819	   0.00715	   1.47961
   996	   0.35893	   0.43376	   0.02106	   0.48830
   997	   0.34794	   0.43376	   0.00473	   0.48830
   998	   0.52745	   0.44980	   0.27085	   0.95764
   999	   0.36959	   0.43413	   0.03732	   0.49200
  1000	   0.50284	   0.44151	   0.15008	   1.61379
  1001	   0.37316	   0.43689	   0.00838	   0.69366
  1002	   0.51317	   0.43936	   0.12273	   1.75488
  1003	   0.34787	   0.43228	   0.03099	   0.46747
  1004	   0.38363	   0.43322	   0.08423	   0.46747
  1005	   0.32864	   0.43228	   0.00296	   0.46747
  1006	   0.35314	   0.43265	   0.03079	   0.46950
  1007	   0.35358	   0.43265	   0.03079	   0.46950
  1008	   0.33797	   0.43265	   0.00802	   0.46950
  1009	   0.46027	   0.43890	   0.01027	   1.22179
  1010	   0.47266	   0.43880	   0.11864	   1.21374
  1011	   0.40388	   0.43689	   0.03609	   0.59300
  1012	   0.49745	   0.43936	   0.06675	   1.32576
  1013	   0.43369	   0.43819	   0.12709	   0.59300
  1014	   0.34330	   0.43265	   0.01159	   0.46950
  1015	   0.41883	   0.43880	   0.02100	   1.01321
  1016	   0.37100	   0.43265	   0.03079	   0.46950
  1017	   0.33818	   0.43265	   0.01055	   0.46950
  1018	   0.37180	   0.43501	   0.01470	   0.54122
  1019	   0.41799	   0.43923	   0.03079	   0.62911
  1020	   0.33028	   0.43322	   0.01456	   0.47135
  1021	   0.38341	   0.43413	   0.03098	   0.48384
  1022	   0.51896	   0.44314	   0.14816	   1.31320
  1023	   0.47305	   0.43376	   0.03152	   0.48830
  1024	   0.65164	   0.44141	   0.13070	   2.66230
  1025	   0.67355	   0.44648	   0.03693	   2.32359
  1026	   0.41110	   0.43819	   0.10533	   0.76785
  1027	   0.57679	   0.44804	   0.05302	   1.24196
  1028	   1.38655	   0.44809	   0.02773	   7.26667
  1029	   0.62293	   0.44141	   0.03079	   1.96079
  1030	   0.38788	   0.43322	   0.04804	   0.47135
  1031	   0.33921	   0.43265	   0.01306	   0.46950
  1032	   0.81882	   0.44864	   0.41775	   5.15804
