Loci	Mean_rho	Median	L95	U95
   517	   0.60134	   0.41840	   0.10180	   2.48897
   518	   0.40899	   0.42003	   0.13677	   0.98811
   519	   0.41712	   0.42514	   0.07725	   1.18142
   520	   0.31986	   0.41840	   0.04624	   0.47792
   521	   0.43125	   0.43423	   0.17780	   0.97764
   522	   0.42908	   0.43421	   0.02298	   1.36781
   523	   0.33935	   0.42514	   0.00370	   0.47584
   524	   0.31180	   0.42178	   0.00340	   0.47221
   525	   0.47001	   0.43524	   0.05077	   1.37576
   526	   0.42191	   0.43423	   0.07014	   0.99289
   527	   0.35864	   0.42950	   0.01973	   0.47988
   528	   0.31552	   0.42417	   0.01594	   0.47221
   529	   0.62025	   0.44469	   0.23389	   1.84435
   530	   0.35835	   0.43123	   0.00475	   0.47988
   531	   0.39729	   0.43421	   0.04926	   1.03789
   532	   0.53054	   0.44213	   0.21701	   1.42952
   533	   0.49539	   0.44130	   0.04624	   1.77447
   534	   0.37925	   0.43123	   0.06101	   0.47988
   535	   0.43651	   0.43979	   0.06074	   0.76519
   536	   0.44193	   0.43936	   0.04624	   0.96420
   537	   0.37797	   0.43524	   0.00621	   0.88653
   538	   0.52464	   0.44129	   0.13712	   1.51599
   539	   0.40445	   0.43524	   0.01841	   0.98726
   540	   0.44705	   0.43979	   0.01858	   1.00176
   541	   0.41098	   0.43540	   0.03944	   0.98726
   542	   0.46580	   0.44130	   0.08495	   1.11119
   543	   0.45696	   0.44159	   0.06456	   1.00176
   544	   0.52280	   0.44450	   0.08441	   1.77986
   545	   0.53362	   0.44698	   0.11918	   1.11148
   546	   0.55817	   0.44539	   0.06201	   1.21896
   547	   0.62859	   0.44539	   0.32522	   1.62653
   548	   0.58096	   0.44499	   0.07519	   1.62653
   549	   0.63990	   0.44539	   0.06405	   2.09857
   550	   0.72914	   0.45112	   0.39502	   2.17791
   551	   0.60546	   0.44901	   0.38835	   1.28442
   552	   0.72450	   0.45504	   0.40496	   1.69242
   553	   0.72955	   0.44722	   0.15186	   3.29335
   554	   0.61236	   0.44646	   0.15677	   1.57623
   555	   0.51985	   0.44499	   0.05808	   1.07704
   556	   0.43327	   0.44129	   0.05449	   0.89783
   557	   0.63533	   0.44646	   0.17253	   1.55158
   558	   0.39260	   0.43540	   0.02024	   0.89783
   559	   0.57286	   0.44976	   0.18521	   1.11148
   560	   0.68703	   0.44976	   0.30410	   2.21290
   561	   0.42388	   0.43595	   0.04777	   0.93102
   562	   0.65887	   0.44499	   0.10470	   2.23759
   563	   0.40288	   0.43732	   0.02078	   0.89783
   564	   0.55055	   0.44499	   0.12481	   1.89179
   565	   0.73095	   0.44646	   0.26401	   4.44236
   566	   0.57196	   0.44213	   0.08101	   2.01498
   567	   0.48725	   0.44213	   0.19728	   0.84595
   568	   0.44571	   0.44159	   0.04624	   0.82782
   569	   0.43103	   0.43743	   0.09632	   0.81333
   570	   0.41252	   0.43732	   0.04624	   0.65077
   571	   0.44540	   0.43732	   0.06011	   1.06323
   572	   0.73456	   0.44646	   0.35519	   3.15612
   573	   0.62277	   0.44539	   0.37235	   1.83629
   574	   0.50597	   0.44159	   0.09366	   1.46316
   575	   0.47372	   0.44213	   0.11350	   0.87487
   576	   0.42184	   0.43770	   0.04920	   0.81225
   577	   0.42940	   0.43540	   0.09452	   0.73131
   578	   0.41091	   0.43540	   0.05025	   0.65077
   579	   0.52942	   0.44159	   0.09584	   1.78151
   580	   0.35288	   0.43279	   0.01659	   0.51104
   581	   0.51589	   0.44130	   0.03046	   1.73385
   582	   0.38656	   0.43421	   0.00535	   0.58354
   583	   0.42692	   0.43524	   0.08796	   0.83928
   584	   0.39843	   0.43423	   0.03051	   0.51104
   585	   0.40142	   0.43524	   0.00426	   0.73093
   586	   0.49447	   0.43770	   0.13368	   1.59512
   587	   0.44457	   0.43936	   0.07741	   0.86005
   588	   0.46090	   0.44213	   0.17610	   0.96933
   589	   0.50570	   0.44394	   0.25789	   0.99669
   590	   0.41068	   0.43540	   0.02755	   0.70257
   591	   0.39218	   0.43413	   0.04624	   0.58354
   592	   0.45445	   0.43936	   0.04239	   1.04856
   593	   0.43487	   0.43595	   0.04559	   0.81654
   594	   0.47670	   0.44130	   0.03194	   1.26343
   595	   0.56813	   0.44394	   0.05642	   1.75844
   596	   0.66079	   0.44450	   0.19701	   3.25746
   597	   0.56759	   0.44471	   0.20221	   1.43707
   598	   0.36013	   0.43413	   0.00352	   0.51104
   599	   0.53229	   0.44159	   0.04624	   1.54520
   600	   0.53202	   0.44377	   0.21234	   1.20159
   601	   0.48386	   0.43979	   0.01882	   1.57289
   602	   0.43401	   0.43743	   0.06739	   0.76638
   603	   0.45480	   0.43979	   0.22075	   0.84478
   604	   0.46005	   0.43979	   0.00916	   0.93464
   605	   0.44512	   0.43732	   0.07728	   1.04443
   606	   0.38592	   0.43524	   0.02011	   0.54412
   607	   0.45876	   0.43743	   0.09595	   1.02470
   608	   0.53683	   0.44213	   0.04624	   1.37717
   609	   0.36586	   0.43239	   0.01987	   0.47988
   610	   0.43833	   0.43524	   0.07193	   0.84984
   611	   0.41676	   0.43423	   0.02286	   0.72431
   612	   0.35422	   0.43020	   0.03232	   0.47584
   613	   0.35271	   0.43020	   0.02218	   0.47584
   614	   0.44606	   0.44129	   0.11994	   0.68310
   615	   0.33188	   0.43123	   0.00760	   0.47817
   616	   0.47701	   0.44129	   0.18227	   1.06083
   617	   0.41516	   0.43743	   0.08739	   0.61457
   618	   0.47654	   0.43936	   0.10943	   1.08114
   619	   0.41433	   0.43524	   0.09231	   0.51104
   620	   0.35325	   0.43123	   0.00195	   0.47584
   621	   0.37846	   0.43239	   0.02889	   0.47988
   622	   0.49149	   0.43979	   0.15747	   1.37584
   623	   0.51782	   0.44213	   0.25255	   1.18795
   624	   0.65168	   0.44539	   0.35921	   2.27688
   625	   0.50844	   0.43936	   0.14386	   1.47183
   626	   0.34466	   0.43123	   0.01538	   0.47584
   627	   0.41445	   0.43524	   0.15203	   0.50180
   628	   0.64734	   0.44450	   0.14920	   1.87721
   629	   0.61325	   0.44394	   0.11139	   2.23753
   630	   0.44457	   0.44213	   0.04278	   0.62640
   631	   0.35848	   0.43279	   0.03475	   0.47817
   632	   0.44644	   0.43936	   0.09859	   0.81907
   633	   0.41701	   0.43524	   0.04624	   1.01588
   634	   0.39650	   0.43279	   0.11108	   0.47988
   635	   0.32914	   0.43020	   0.00195	   0.47584
   636	   0.39439	   0.43423	   0.01363	   0.85138
   637	   0.62136	   0.43979	   0.04624	   2.72807
   638	   0.42844	   0.43766	   0.03957	   0.77842
   639	   0.34000	   0.43020	   0.00853	   0.47584
   640	   0.46080	   0.43732	   0.05919	   1.19453
   641	   0.47615	   0.44129	   0.10649	   1.00307
   642	   0.46765	   0.43936	   0.03260	   1.14759
   643	   0.49635	   0.43979	   0.03247	   1.38485
   644	   0.50850	   0.44213	   0.16404	   1.23155
   645	   0.49488	   0.44130	   0.13616	   1.00335
   646	   0.40229	   0.43524	   0.07902	   0.57651
   647	   0.64634	   0.44499	   0.38984	   2.16665
   648	   0.65568	   0.44394	   0.09995	   3.54296
   649	   0.36510	   0.43239	   0.01664	   0.47988
   650	   0.41092	   0.43524	   0.12995	   0.52376
   651	   0.41744	   0.43732	   0.07789	   0.71403
   652	   0.51153	   0.44130	   0.11757	   1.43592
   653	   0.42046	   0.43540	   0.11679	   0.67470
   654	   0.41406	   0.43732	   0.04624	   0.66552
   655	   0.43170	   0.43732	   0.07482	   0.89753
   656	   0.52081	   0.44394	   0.04624	   1.39033
   657	   0.47879	   0.43743	   0.17076	   1.33454
   658	   0.44499	   0.43743	   0.05825	   0.89753
   659	   0.40773	   0.43423	   0.10396	   0.56219
   660	   0.33885	   0.43123	   0.01293	   0.47817
   661	   0.46832	   0.44130	   0.18263	   0.86965
   662	   0.45682	   0.43595	   0.03361	   1.08107
   663	   0.52219	   0.43936	   0.04624	   1.80813
   664	   0.39167	   0.43540	   0.05799	   0.54276
   665	   0.33081	   0.43020	   0.00129	   0.47584
   666	   0.36752	   0.43020	   0.07323	   0.47584
   667	   0.51290	   0.43743	   0.04911	   1.30144
   668	   0.45449	   0.43770	   0.03838	   1.44853
   669	   0.53115	   0.44213	   0.27661	   1.42715
   670	   0.37539	   0.43413	   0.01591	   0.57018
   671	   0.49530	   0.43979	   0.10871	   1.28221
   672	   0.45934	   0.44159	   0.10748	   0.79020
   673	   0.47640	   0.44129	   0.12146	   1.18120
   674	   0.51602	   0.44130	   0.03686	   1.40220
   675	   0.42115	   0.43732	   0.09191	   0.89273
   676	   0.65334	   0.44469	   0.19493	   2.74453
   677	   0.38868	   0.43421	   0.01244	   0.55697
   678	   0.41025	   0.43524	   0.01472	   0.85498
   679	   0.35703	   0.43020	   0.06676	   0.47584
   680	   0.38107	   0.43423	   0.00914	   0.57983
   681	   0.44214	   0.43732	   0.08947	   0.73900
   682	   0.45932	   0.43770	   0.05359	   1.04806
   683	   0.46329	   0.43979	   0.04624	   0.98151
   684	   0.43744	   0.43872	   0.22538	   0.62864
   685	   0.47771	   0.43979	   0.07741	   1.23749
   686	   0.35946	   0.43123	   0.03463	   0.47584
   687	   0.33781	   0.43123	   0.00146	   0.47584
   688	   0.33031	   0.43123	   0.00147	   0.47584
   689	   0.39667	   0.43421	   0.06592	   0.55700
   690	   0.49463	   0.43743	   0.02054	   1.56397
   691	   0.42721	   0.43421	   0.10018	   0.70803
   692	   0.43188	   0.43743	   0.03535	   0.67879
   693	   0.38820	   0.43524	   0.04624	   0.57554
   694	   0.47497	   0.43732	   0.10226	   0.87657
   695	   0.47839	   0.43936	   0.15920	   1.15201
   696	   0.36312	   0.43421	   0.00709	   0.49251
   697	   0.58069	   0.44213	   0.12830	   2.08522
   698	   0.32982	   0.43123	   0.00588	   0.47584
   699	   0.33935	   0.43123	   0.01383	   0.47584
   700	   0.39189	   0.43413	   0.06369	   0.47988
   701	   0.67208	   0.44213	   0.29890	   2.19176
   702	   0.87600	   0.43421	   0.01825	   6.94768
   703	   2.24891	   0.44213	   0.04480	   9.68649
   704	   5.40521	   5.40034	   0.13209	  10.83639
   705	   6.43993	   6.45592	   0.04271	  13.44311
   706	   6.26270	   6.45592	   0.13882	  13.44311
   707	   6.25182	   6.45592	   0.32986	  13.44311
   708	   6.11167	   6.45592	   0.01834	  13.44311
   709	   6.10985	   6.45592	   0.12347	  13.44311
   710	   6.37178	   6.45592	   0.13285	  13.44311
   711	   6.16967	   6.45592	   0.16507	  13.44311
   712	   6.29115	   6.45592	   0.11971	  13.44311
   713	   6.15453	   6.45592	   0.03980	  13.44311
   714	   6.26497	   6.45592	   0.16817	  13.44311
   715	   6.10503	   6.45592	   0.06007	  13.44311
   716	   6.16500	   6.45592	   0.18965	  13.44311
   717	   6.28020	   6.45592	   0.02050	  13.44311
   718	   6.15521	   6.45592	   0.03729	  13.44311
   719	   6.33803	   6.45592	   0.05068	  13.44311
   720	   6.80356	   6.68666	   0.35717	  13.44311
   721	   6.26181	   6.45592	   0.12706	  13.44311
   722	   6.37245	   6.68666	   0.07286	  13.44311
   723	   6.31659	   6.45592	   0.16452	  13.44311
   724	   6.31555	   6.45592	   0.02322	  13.44311
   725	   6.69234	   6.68666	   0.19220	  13.44311
   726	   6.25463	   6.45592	   0.06570	  13.44311
   727	   6.43667	   6.45592	   0.13293	  13.44311
   728	   6.07382	   6.45592	   0.02444	  13.44311
   729	   6.09049	   6.45592	   0.13499	  13.44311
   730	   6.26269	   6.45592	   0.01610	  13.44311
   731	   7.05977	   6.94768	   0.42216	  13.44311
   732	   6.08992	   6.68666	   0.00634	  13.44311
   733	   7.23267	   7.42785	   0.40622	  13.44311
   734	   6.15800	   6.45592	   0.01905	  13.44311
   735	   6.06790	   6.45592	   0.01879	  13.44311
   736	   6.13952	   6.45592	   0.11920	  13.44311
   737	   6.41789	   6.45592	   0.26697	  13.44311
   738	   6.21066	   6.45592	   0.04714	  13.44311
   739	   6.50641	   6.45393	   0.39820	  13.44311
   740	   6.00293	   6.45393	   0.05890	  13.44311
   741	   5.43338	   5.39538	   0.04624	  11.90925
   742	   4.01299	   0.88917	   0.09296	  11.56263
   743	   1.34323	   0.48226	   0.36118	   6.09636
   744	   1.01971	   0.48226	   0.11582	   3.42158
   745	   0.56256	   0.45527	   0.03915	   1.70000
   746	   0.41043	   0.43722	   0.11691	   0.56732
   747	   0.41983	   0.44407	   0.04903	   0.69603
   748	   0.52049	   0.45851	   0.12096	   1.30946
   749	   0.41228	   0.44428	   0.04624	   0.58218
   750	   0.39862	   0.43722	   0.00615	   0.56732
   751	   0.59554	   0.48022	   0.24988	   1.54591
   752	   0.57390	   0.47862	   0.12031	   1.59675
   753	   0.66231	   0.48226	   0.36118	   1.66528
   754	   0.43887	   0.44047	   0.03879	   0.66424
   755	   0.49556	   0.45062	   0.09395	   1.09032
   756	   0.46689	   0.44890	   0.10713	   0.86332
   757	   0.64578	   0.47535	   0.25344	   2.64587
   758	   0.67210	   0.46968	   0.04447	   2.73838
   759	   0.61205	   0.47036	   0.09912	   1.67365
   760	   0.56219	   0.47036	   0.09751	   1.63378
   761	   0.48123	   0.44890	   0.04624	   1.01430
   762	   0.60907	   0.46968	   0.07230	   2.32176
   763	   0.52805	   0.45356	   0.10707	   1.53036
   764	   0.81413	   0.48028	   0.07795	   3.71790
   765	   0.65268	   0.48028	   0.11760	   1.93895
   766	   0.53375	   0.45848	   0.04639	   1.72614
   767	   0.69275	   0.47862	   0.14405	   3.15374
   768	   0.39098	   0.43331	   0.09182	   0.56585
   769	   0.41260	   0.43722	   0.15969	   0.56585
   770	   0.44069	   0.44428	   0.06679	   0.92306
   771	   0.43131	   0.44890	   0.07748	   0.68438
   772	   0.49157	   0.47300	   0.27968	   0.66061
   773	   0.43714	   0.44345	   0.02527	   0.98611
   774	   0.47707	   0.44890	   0.04286	   1.27217
   775	   0.57891	   0.47862	   0.10910	   1.57624
   776	   0.40857	   0.44150	   0.01792	   0.59577
   777	   0.48954	   0.45851	   0.04624	   0.88862
   778	   0.49765	   0.46046	   0.02688	   1.29268
   779	   0.44461	   0.44345	   0.12838	   0.59577
   780	   0.42583	   0.44345	   0.05668	   0.76284
   781	   0.61736	   0.46968	   0.24130	   2.02251
   782	   0.49829	   0.44890	   0.02646	   2.05132
   783	   0.47735	   0.46046	   0.04624	   0.90996
   784	   0.43048	   0.44407	   0.10779	   0.65857
   785	   0.47535	   0.45848	   0.02418	   1.19327
   786	   0.63844	   0.48212	   0.27939	   1.82618
   787	   0.41701	   0.43765	   0.04624	   0.59577
   788	   0.55831	   0.46551	   0.29133	   1.39719
   789	   0.45646	   0.44648	   0.15402	   0.76490
   790	   0.58628	   0.46968	   0.11633	   1.74135
   791	   0.62985	   0.48028	   0.14769	   1.90770
   792	   0.47908	   0.44648	   0.02592	   1.09515
   793	   0.51971	   0.44345	   0.01041	   2.25206
   794	   0.52858	   0.45062	   0.05546	   1.36192
   795	   0.73741	   0.48022	   0.18059	   2.60603
   796	   0.47216	   0.46968	   0.09322	   0.88289
   797	   0.70829	   0.44407	   0.03842	   2.89127
   798	   0.95972	   0.45848	   0.02567	   3.09180
   799	   1.70436	   2.09902	   0.37277	   3.53644
   800	   1.76063	   2.42471	   0.15100	   3.19864
   801	   2.44574	   2.66023	   0.25571	   3.30315
   802	   2.03091	   2.59625	   0.02135	   3.20201
   803	   2.02436	   2.61179	   0.00409	   3.20201
   804	   3.11469	   2.73984	   1.04063	   7.75161
   805	   2.42841	   2.66895	   0.03134	   3.60539
   806	   2.31918	   2.65886	   0.00774	   4.06483
   807	   2.32855	   2.61557	   0.06952	   3.25198
   808	   2.79218	   2.66542	   0.24434	   5.37206
   809	   2.16115	   2.61179	   0.05452	   3.20201
   810	   2.48529	   2.66542	   0.07800	   3.60842
   811	   2.31736	   2.61989	   0.26517	   3.30315
   812	   2.28610	   2.61989	   0.01820	   3.44042
   813	   2.47423	   2.65886	   0.15600	   4.78506
   814	   2.84737	   2.69034	   0.15739	   6.47555
   815	   2.10633	   2.59625	   0.04464	   3.20201
   816	   2.40390	   2.64380	   0.30322	   3.39128
   817	   2.09439	   2.59625	   0.04389	   3.20201
   818	   2.20415	   2.59625	   0.24729	   3.20201
   819	   2.27259	   2.64380	   0.10859	   3.25198
   820	   2.05760	   2.59625	   0.00667	   3.20201
   821	   2.18115	   2.59625	   0.14710	   3.20201
   822	   2.04744	   2.59625	   0.03781	   3.20201
   823	   2.16887	   2.61179	   0.02490	   3.20201
   824	   2.43506	   2.64380	   0.29385	   3.44042
   825	   2.12476	   2.59625	   0.05902	   3.20201
   826	   2.30074	   2.64380	   0.16168	   3.20201
   827	   2.48438	   2.62366	   0.46618	   4.65736
   828	   2.64555	   2.67092	   0.05641	   4.77586
   829	   2.46954	   2.64380	   0.60318	   3.30315
   830	   2.19683	   2.61179	   0.06205	   3.25198
   831	   2.58974	   2.66895	   0.13904	   6.23799
   832	   3.15790	   2.73451	   0.24651	   8.86575
   833	   2.20726	   2.61179	   0.09550	   3.20201
   834	   2.05369	   2.61179	   0.02509	   3.20201
   835	   2.27037	   2.61989	   0.05683	   3.20201
   836	   2.10156	   2.61179	   0.00945	   3.30315
   837	   2.38747	   2.61989	   0.20348	   3.30315
   838	   2.70744	   2.69034	   0.13473	   4.33435
   839	   1.82999	   2.43249	   0.04598	   3.18313
   840	   1.27820	   0.70870	   0.10872	   2.99465
   841	   0.53522	   0.13711	   0.10562	   2.61989
   842	   0.36375	   0.13296	   0.08391	   2.49920
   843	   0.20038	   0.12823	   0.00168	   0.48783
   844	   0.41740	   0.13084	   0.03358	   2.59092
   845	   0.24421	   0.12949	   0.00770	   1.06527
   846	   0.41797	   0.13332	   0.05884	   2.65886
   847	   0.23718	   0.13086	   0.06128	   1.25325
   848	   0.32656	   0.13296	   0.04598	   1.60597
   849	   0.54077	   0.13364	   0.10403	   2.37415
   850	   0.25798	   0.12890	   0.04598	   1.25708
   851	   0.44683	   0.13193	   0.10403	   3.30042
   852	   0.29122	   0.13238	   0.05453	   1.19437
   853	   0.22779	   0.13193	   0.04971	   0.98413
   854	   0.22551	   0.13086	   0.08267	   1.19316
   855	   0.18409	   0.12822	   0.02191	   0.93136
   856	   0.10324	   0.12286	   0.00322	   0.14695
   857	   0.10778	   0.12277	   0.02142	   0.14636
   858	   0.16716	   0.13315	   0.10248	   0.45652
   859	   0.14860	   0.12765	   0.02353	   0.45060
   860	   0.16160	   0.12822	   0.00947	   0.68704
   861	   0.18415	   0.13084	   0.07818	   0.63023
   862	   0.35195	   0.13364	   0.10403	   1.85329
   863	   0.31877	   0.13193	   0.06652	   1.41960
   864	   0.56585	   0.13315	   0.04130	   4.77727
   865	   0.13736	   0.12765	   0.02869	   0.26990
   866	   0.15416	   0.12949	   0.03812	   0.46056
   867	   0.36158	   0.13364	   0.10248	   1.68411
   868	   0.44857	   0.13364	   0.10248	   3.57655
   869	   0.17326	   0.13193	   0.05189	   0.62906
   870	   0.62496	   0.13473	   0.10562	   3.15124
   871	   0.38509	   0.13315	   0.02658	   2.10542
   872	   0.20967	   0.12876	   0.03622	   0.69486
   873	   0.23443	   0.13315	   0.08713	   0.76498
   874	   0.21132	   0.13315	   0.04214	   0.68194
   875	   0.22194	   0.13296	   0.04286	   0.69629
   876	   0.53732	   0.13395	   0.05357	   2.77709
   877	   0.35469	   0.13430	   0.05526	   1.69342
   878	   0.32338	   0.13332	   0.03305	   1.46344
   879	   0.48986	   0.13541	   0.10403	   2.47118
   880	   0.37129	   0.13504	   0.05375	   1.63341
   881	   0.32364	   0.13430	   0.03282	   1.44869
   882	   0.90215	   0.14037	   0.10248	   5.00605
   883	   0.33062	   0.13430	   0.01435	   0.73934
   884	   0.32698	   0.14636	   0.00988	   0.69629
   885	   0.43107	   0.60733	   0.00536	   1.14649
   886	   0.47989	   0.41858	   0.10248	   1.38748
   887	   0.43892	   0.61535	   0.09459	   0.72781
   888	   0.45474	   0.60733	   0.04923	   0.95042
   889	   0.59550	   0.64080	   0.10403	   1.37823
   890	   0.78952	   0.64080	   0.03459	   4.51176
   891	   0.38009	   0.32618	   0.00136	   0.69948
   892	   0.41514	   0.62136	   0.01001	   0.69948
   893	   0.72534	   0.65666	   0.06677	   2.23590
   894	   0.63794	   0.65231	   0.10248	   1.37814
   895	   0.63200	   0.65497	   0.10711	   1.45894
   896	   0.80787	   0.66288	   0.05983	   1.87468
   897	   0.51006	   0.64501	   0.02139	   0.71122
   898	   0.97002	   0.66288	   0.08132	   3.94540
   899	   1.12557	   0.67220	   0.60425	   4.99924
   900	   0.53070	   0.64656	   0.01247	   0.71943
   901	   0.66065	   0.65666	   0.03145	   1.51042
   902	   0.73569	   0.65908	   0.18637	   2.28630
   903	   0.53203	   0.64828	   0.00194	   0.73934
   904	   0.56215	   0.64829	   0.11347	   0.91704
   905	   0.86427	   0.66147	   0.35447	   3.31624
   906	   0.55810	   0.64828	   0.03517	   0.71943
   907	   0.60054	   0.65231	   0.00788	   0.99501
   908	   0.72958	   0.66100	   0.06321	   1.61911
   909	   0.60214	   0.65231	   0.07386	   0.79246
   910	   0.71617	   0.65682	   0.10959	   2.45897
   911	   0.72295	   0.66147	   0.05012	   1.89933
   912	   0.85732	   0.66614	   0.06727	   2.62767
   913	   0.70329	   0.65853	   0.04441	   1.79733
   914	   0.57262	   0.64655	   0.12194	   0.71122
   915	   0.57258	   0.64656	   0.11062	   0.71943
   916	   0.72696	   0.65908	   0.03492	   1.73156
   917	   0.92982	   0.66550	   0.40092	   2.89003
   918	   0.51390	   0.64655	   0.00532	   0.70743
   919	   0.72124	   0.65682	   0.11862	   2.46590
   920	   0.66054	   0.65497	   0.35463	   1.08306
   921	   0.97086	   0.67172	   0.21974	   2.74370
   922	   0.56861	   0.64828	   0.07252	   0.73934
   923	   0.61665	   0.65666	   0.06085	   1.30265
   924	   0.58848	   0.65396	   0.00374	   0.97634
   925	   0.60925	   0.64896	   0.01832	   0.95606
   926	   0.54122	   0.64501	   0.04598	   0.70743
   927	   0.68389	   0.66080	   0.40124	   1.35186
   928	   0.54431	   0.64501	   0.03790	   0.70743
   929	   0.58874	   0.64828	   0.09477	   0.71122
   930	   0.80831	   0.66147	   0.08934	   3.17285
   931	   0.61588	   0.64828	   0.17471	   0.73704
   932	   0.55568	   0.64656	   0.05699	   0.71943
   933	   0.61237	   0.65497	   0.06609	   0.88768
   934	   0.65177	   0.65396	   0.02142	   1.53024
   935	   0.65608	   0.65682	   0.18972	   1.02581
   936	   0.69049	   0.65682	   0.11382	   1.64193
   937	   0.65706	   0.65666	   0.02094	   1.52458
   938	   0.95043	   0.66288	   0.13645	   4.11567
   939	   0.74119	   0.65682	   0.05295	   2.95237
   940	   0.58381	   0.65497	   0.00595	   1.02260
   941	   0.99810	   0.66876	   0.09244	   4.12283
   942	   0.66214	   0.65682	   0.02926	   1.86708
   943	   0.71965	   0.65871	   0.10775	   1.79198
   944	   0.58650	   0.65231	   0.04633	   0.86672
   945	   0.64217	   0.65231	   0.00511	   1.78956
   946	   0.58562	   0.64828	   0.13058	   0.73934
   947	   0.50848	   0.64586	   0.02080	   0.71122
   948	   0.55981	   0.64586	   0.07994	   0.71122
   949	   0.59546	   0.64828	   0.14474	   0.73934
   950	   0.74651	   0.66550	   0.37191	   1.48488
   951	   0.60973	   0.65396	   0.10405	   1.25131
   952	   0.60609	   0.64896	   0.13359	   0.95624
   953	   0.59153	   0.65231	   0.06872	   0.75668
   954	   0.52623	   0.64501	   0.01028	   0.70743
   955	   0.63275	   0.66080	   0.02524	   0.99901
   956	   0.60139	   0.65396	   0.10819	   0.86874
   957	   0.52383	   0.64501	   0.04002	   0.70743
   958	   0.58684	   0.64829	   0.09432	   0.77008
   959	   0.63150	   0.65871	   0.13613	   0.84182
   960	   0.65192	   0.65666	   0.03365	   1.70324
   961	   0.59404	   0.64896	   0.08680	   0.87271
   962	   0.64715	   0.65666	   0.08483	   1.14297
   963	   0.58575	   0.64829	   0.11798	   0.73934
   964	   0.89269	   0.66614	   0.33030	   3.08190
   965	   0.66627	   0.65682	   0.09664	   1.51540
   966	   0.79692	   0.66147	   0.30046	   2.24753
   967	   0.63035	   0.65682	   0.09491	   1.03841
   968	   0.68961	   0.65853	   0.06998	   1.25947
   969	   0.67742	   0.65682	   0.18351	   2.14138
   970	   0.53068	   0.64586	   0.05373	   0.71122
   971	   0.73476	   0.66100	   0.09284	   1.46163
   972	   0.70242	   0.65908	   0.10875	   2.07298
   973	   0.64355	   0.65871	   0.07588	   0.94493
   974	   0.55298	   0.64828	   0.03132	   0.71943
   975	   0.60372	   0.65396	   0.08878	   0.89943
   976	   0.55910	   0.64896	   0.02618	   0.79888
   977	   0.60672	   0.64896	   0.09728	   0.93137
   978	   0.73818	   0.66080	   0.08274	   1.93352
   979	   0.69078	   0.65908	   0.06201	   1.64284
   980	   0.58383	   0.64829	   0.08912	   0.85369
   981	   0.54587	   0.64828	   0.01327	   0.73934
   982	   0.54618	   0.64656	   0.02704	   0.71122
   983	   0.57774	   0.64586	   0.04624	   0.71122
   984	   0.50754	   0.64501	   0.00925	   0.70743
   985	   0.62059	   0.65396	   0.04112	   1.14532
   986	   0.74185	   0.65871	   0.09208	   1.77668
   987	   0.86039	   0.66614	   0.32086	   1.98412
   988	   0.66242	   0.65666	   0.07118	   1.77668
   989	   0.69951	   0.65853	   0.05978	   1.79019
   990	   0.60983	   0.64829	   0.13633	   0.73934
   991	   0.56674	   0.64828	   0.02457	   0.73934
   992	   0.60489	   0.65231	   0.06124	   1.44980
   993	   0.67627	   0.65908	   0.36245	   1.05993
   994	   0.76545	   0.65908	   0.22312	   1.45634
   995	   0.73122	   0.66133	   0.16712	   2.09984
   996	   0.56971	   0.64586	   0.04446	   0.70743
   997	   0.56342	   0.65231	   0.01059	   0.73934
   998	   0.62408	   0.65497	   0.12449	   1.02008
   999	   0.80734	   0.66100	   0.05631	   2.13138
  1000	   0.59653	   0.65666	   0.07642	   0.86046
  1001	   0.63524	   0.65666	   0.03728	   1.05707
  1002	   0.57233	   0.64829	   0.02303	   0.73934
  1003	   0.76184	   0.66614	   0.51616	   1.78632
  1004	   0.72711	   0.65908	   0.03859	   2.26896
  1005	   0.61260	   0.64896	   0.10945	   0.73934
  1006	   0.78416	   0.65871	   0.16748	   1.94303
  1007	   0.49328	   0.64501	   0.00856	   0.70743
  1008	   0.73075	   0.66080	   0.07692	   2.39762
  1009	   0.76351	   0.66100	   0.20301	   1.98318
  1010	   0.88824	   0.66288	   0.19638	   3.03401
  1011	   0.53653	   0.64586	   0.05115	   0.71122
  1012	   0.69189	   0.65871	   0.18205	   1.68435
  1013	   0.54588	   0.64828	   0.02426	   0.71943
  1014	   0.90339	   0.67220	   0.59889	   2.43368
  1015	   0.79724	   0.65682	   0.07826	   3.76599
  1016	   0.60643	   0.64896	   0.05932	   0.87292
  1017	   0.88287	   0.66614	   0.27012	   2.44710
  1018	   0.53340	   0.64828	   0.00712	   0.73934
  1019	   0.80689	   0.66614	   0.11836	   2.38403
  1020	   0.65763	   0.65682	   0.00987	   1.37889
  1021	   0.66878	   0.65666	   0.10326	   1.54594
  1022	   0.66742	   0.65666	   0.07581	   1.53882
  1023	   0.64956	   0.65666	   0.13132	   1.22563
  1024	   0.57597	   0.64896	   0.05871	   0.73934
  1025	   0.50740	   0.64501	   0.03359	   0.70743
  1026	   0.49282	   0.64501	   0.00471	   0.70743
  1027	   0.58911	   0.64656	   0.12635	   0.71943
  1028	   0.53603	   0.64501	   0.04660	   0.70743
  1029	   0.67933	   0.65853	   0.25489	   1.19485
  1030	   0.59935	   0.65396	   0.06667	   1.07636
  1031	   0.53615	   0.64828	   0.00484	   0.71943
  1032	   0.84426	   0.66876	   0.54951	   2.33210
