Loci	Mean_rho	Median	L95	U95
   765.392	   0.29352	   0.33506	   0.01758	   0.41704
   766.604	   0.33127	   0.34554	   0.02806	   0.47135
   768.198	   0.39500	   0.34852	   0.14414	   0.78966
   768.549	   0.45770	   0.35026	   0.11564	   1.19596
   769.317	   0.32986	   0.33694	   0.16963	   0.41845
   769.712	   0.35450	   0.34521	   0.01708	   0.97556
   769.716	   0.26807	   0.33165	   0.01926	   0.38627
   771.796	   0.26623	   0.33165	   0.00289	   0.61838
   772.164	   0.28967	   0.33506	   0.01015	   0.63144
   772.655	   0.35359	   0.34790	   0.03298	   0.63731
   773.420	   0.34835	   0.34521	   0.03072	   0.70618
   773.516	   0.35939	   0.34888	   0.02000	   0.64460
   773.724	   0.33192	   0.34231	   0.03072	   0.65124
   773.893	   0.41586	   0.34923	   0.07132	   0.84420
   774.318	   0.38763	   0.34923	   0.03813	   0.66759
   774.366	   0.41192	   0.35903	   0.07015	   0.70298
   776.491	   0.38328	   0.34923	   0.12622	   0.66759
   777.058	   0.35789	   0.34790	   0.04970	   0.66759
   781.272	   0.44081	   0.36898	   0.11395	   0.71215
   782.398	   0.62494	   0.61241	   0.03072	   1.45113
   786.497	   0.58921	   0.58809	   0.04978	   1.41060
   787.398	   0.42609	   0.37489	   0.03072	   0.70618
   787.854	   0.43186	   0.38627	   0.01393	   0.70618
   790.281	   0.44745	   0.38627	   0.04086	   0.70618
   793.574	   0.39212	   0.37489	   0.01111	   0.70296
   795.270	   0.40634	   0.37489	   0.00526	   0.70296
   795.984	   0.39788	   0.37489	   0.01445	   0.70296
   796.194	   0.39040	   0.37489	   0.00991	   0.70296
   796.513	   0.44784	   0.39914	   0.08511	   0.70296
   797.306	   0.89143	   0.64612	   0.32212	   3.68142
   798.542	   0.45073	   0.41845	   0.06819	   0.70298
   798.831	   0.40899	   0.37748	   0.01413	   0.70298
   802.733	   0.52826	   0.61899	   0.03072	   0.89953
   803.447	   0.53284	   0.61838	   0.03072	   1.62306
   808.461	   0.47843	   0.57694	   0.08117	   0.70298
   809.810	   0.45679	   0.57694	   0.03614	   0.70618
   812.587	   0.52728	   0.61838	   0.03072	   1.06452
   815.111	   0.60180	   0.63806	   0.06027	   1.06452
   815.284	   0.60177	   0.64460	   0.05521	   1.06452
   816.860	   0.59120	   0.63144	   0.07634	   1.64440
   817.825	   0.91080	   0.64815	   0.07658	   3.07757
   820.863	   0.60321	   0.64210	   0.06985	   1.06452
   822.892	   0.55741	   0.63731	   0.04378	   1.01551
   827.144	   0.47361	   0.61838	   0.03072	   0.71298
   830.377	   0.48071	   0.61838	   0.04318	   0.71298
   830.592	   0.81298	   0.64631	   0.20178	   2.72210
   830.668	   0.66763	   0.64210	   0.06222	   2.12244
   833.282	   0.64325	   0.64460	   0.03072	   1.81339
   834.177	   0.49288	   0.62463	   0.06441	   0.71908
   834.646	   0.65269	   0.64460	   0.13598	   1.95150
   835.230	   0.70094	   0.64567	   0.12467	   2.41143
   835.791	   0.51109	   0.63178	   0.00593	   1.06452
   836.444	   0.51617	   0.62758	   0.05358	   1.00856
   838.012	   0.51641	   0.63144	   0.02257	   1.00856
   838.866	   0.67604	   0.65124	   0.06650	   1.30874
   841.308	   0.53225	   0.63806	   0.01354	   1.13654
   841.662	   0.62101	   0.64815	   0.05525	   1.15052
   848.500	   0.56489	   0.64612	   0.00862	   1.15052
   849.365	   0.85051	   0.66816	   0.04418	   3.13979
   850.917	   1.28498	   0.68007	   0.14621	   7.03327
   851.498	   0.75987	   0.66816	   0.13187	   1.97722
   853.743	   1.13321	   0.67458	   0.03127	   3.49351
   854.543	   0.58187	   0.64567	   0.01929	   1.15052
   856.247	   0.59165	   0.64567	   0.05455	   1.15052
   856.445	   0.54579	   0.64567	   0.00633	   1.15052
   856.873	   0.60946	   0.64612	   0.04412	   1.24395
   857.363	   0.61827	   0.64631	   0.03390	   1.24395
   858.321	   0.61601	   0.64631	   0.02975	   1.24395
   861.653	   0.98822	   0.68381	   0.06067	   2.19410
   865.466	   0.69724	   0.66702	   0.05893	   1.28896
   866.571	   0.64491	   0.64612	   0.03072	   1.24395
   868.378	   0.99201	   0.67433	   0.04357	   2.99713
   872.715	   0.73895	   0.66759	   0.03072	   1.80960
   873.688	   0.60517	   0.64612	   0.04700	   1.24395
   873.842	   0.62533	   0.64631	   0.03821	   1.24395
   873.953	   0.59723	   0.64612	   0.03254	   1.24395
   873.954	   0.59217	   0.64612	   0.03254	   1.24395
   873.959	   0.56001	   0.64612	   0.00150	   1.24395
   874.549	   0.56833	   0.64612	   0.00900	   1.24395
   874.615	   0.65730	   0.65116	   0.06052	   1.24395
   875.033	   0.56907	   0.64612	   0.03072	   1.15052
   885.935	   0.86466	   0.67458	   0.07704	   2.26885
   891.477	   0.56815	   0.64631	   0.02391	   1.15052
   893.753	   0.88999	   0.68007	   0.03970	   2.24135
   901.064	   0.60009	   0.64631	   0.01956	   1.15052
   903.077	   0.84084	   0.67458	   0.10599	   2.38159
   904.029	   0.69681	   0.66702	   0.14457	   1.24395
   906.484	   1.25278	   0.67433	   0.05182	   7.23687
   908.032	   1.18958	   0.67458	   0.07587	   4.11986
   909.316	   0.59634	   0.64567	   0.03072	   1.15052
   910.487	   0.61308	   0.64815	   0.03072	   1.15052
   910.816	   0.74051	   0.66977	   0.08381	   1.28896
   910.818	   0.53886	   0.64567	   0.01283	   1.15052
   910.960	   0.68750	   0.66816	   0.12349	   1.15052
   912.164	   0.58646	   0.64631	   0.01742	   1.24395
   914.021	   0.57947	   0.64631	   0.03072	   1.24395
   914.072	   0.91174	   0.67458	   0.08085	   2.14626
   917.781	   0.61664	   0.64815	   0.00097	   1.24395
   918.687	   1.06843	   0.67433	   0.09440	   4.29308
   919.132	   0.75645	   0.66702	   0.13666	   2.20097
   921.224	   0.55865	   0.64567	   0.00376	   1.15052
   921.395	   1.02751	   0.66816	   0.21528	   3.53992
   921.882	   0.61855	   0.65116	   0.03072	   1.15052
   922.960	   0.58881	   0.64460	   0.05693	   1.15052
   923.274	   0.56159	   0.63806	   0.05441	   1.15052
   923.791	   0.52915	   0.63731	   0.03233	   1.15052
   927.840	   0.56863	   0.63144	   0.03072	   1.01006
   936.934	   0.68381	   0.64631	   0.05129	   1.30095
   938.226	   0.56681	   0.63806	   0.05646	   1.01006
   942.131	   0.53851	   0.63144	   0.04567	   1.01006
   942.644	   0.51895	   0.62758	   0.03072	   0.71298
   943.119	   0.60576	   0.64210	   0.03626	   1.27929
   945.126	   0.49205	   0.63144	   0.00197	   0.71298
   945.185	   0.54059	   0.63144	   0.03072	   0.71298
   949.324	   0.49113	   0.62463	   0.01640	   0.71298
   949.334	   0.48062	   0.62463	   0.00166	   0.71298
   950.684	   0.58510	   0.63178	   0.02433	   1.37763
   951.510	   0.65624	   0.64567	   0.08472	   1.16065
   954.001	   0.49243	   0.61838	   0.05172	   0.70298
   959.160	   0.56062	   0.62463	   0.05616	   0.71298
   960.573	   0.56064	   0.62758	   0.05550	   0.99608
   961.684	   0.48768	   0.61899	   0.00439	   0.70618
   963.737	   0.60525	   0.63731	   0.02745	   1.32046
   965.080	   0.61629	   0.63144	   0.06649	   0.83200
   965.933	   0.99353	   0.65116	   0.03517	   3.21324
   968.716	   0.57782	   0.64210	   0.03072	   0.81899
   969.810	   0.47825	   0.61899	   0.00826	   0.70618
   972.120	   0.56694	   0.63178	   0.04023	   0.98071
   974.829	   0.66677	   0.64567	   0.07257	   1.33247
   983.702	   0.51951	   0.62408	   0.03771	   0.70298
   990.137	   0.55009	   0.62758	   0.05872	   0.70618
   990.734	   0.60760	   0.63144	   0.11632	   1.06875
   996.281	   0.53951	   0.62758	   0.07508	   0.71298
  1000.389	   0.50464	   0.61899	   0.03072	   0.70618
  1000.728	   0.49101	   0.61838	   0.04133	   0.70298
  1008.623	   0.48915	   0.61838	   0.01678	   0.70298
  1009.624	   0.61789	   0.64210	   0.11322	   0.96697
  1010.059	   0.58305	   0.62758	   0.06409	   1.18015
  1010.194	   0.63012	   0.63806	   0.23671	   1.32041
  1022.943	   0.53523	   0.62463	   0.06871	   0.71298
  1024.990	   0.69563	   0.64612	   0.04993	   1.64621
  1026.796	   0.56203	   0.63178	   0.04850	   0.75236
  1027.754	   0.56542	   0.63144	   0.10345	   0.70618
  1031.226	   0.92546	   0.65116	   0.04163	   3.17366
  1032.177	   0.46234	   0.61838	   0.01148	   0.70298
  1035.373	   0.66755	   0.63731	   0.09261	   1.47524
  1035.720	   0.51631	   0.61899	   0.03318	   0.70618
  1036.529	   0.53989	   0.61899	   0.09220	   0.70298
  1047.090	   0.46806	   0.61838	   0.00427	   0.70298
  1050.077	   0.50014	   0.61838	   0.01742	   0.70298
  1050.459	   0.66495	   0.64567	   0.05303	   1.51528
  1055.149	   0.55082	   0.63144	   0.09098	   0.70298
  1059.048	   0.61584	   0.64210	   0.03397	   0.96711
  1060.671	   0.57089	   0.62758	   0.01142	   1.15915
  1061.058	   0.49922	   0.61899	   0.02104	   0.70618
  1061.627	   0.53756	   0.62758	   0.03072	   0.73972
  1071.232	   0.48250	   0.61838	   0.01865	   0.70298
  1079.510	   0.46560	   0.61838	   0.01321	   0.70298
  1080.988	   0.58302	   0.63731	   0.15318	   0.80241
  1086.277	   0.61387	   0.63731	   0.01604	   1.15222
  1087.585	   0.55339	   0.63144	   0.06246	   0.77423
  1089.010	   0.60018	   0.63806	   0.04379	   0.98793
  1095.225	   0.50462	   0.62758	   0.01447	   0.71298
  1100.540	   0.66623	   0.63731	   0.15255	   1.87568
  1100.781	   0.52776	   0.61899	   0.02151	   0.70618
  1102.380	   0.88382	   0.65767	   0.46794	   2.58437
  1102.755	   0.59025	   0.62758	   0.03244	   0.95514
  1103.034	   0.86837	   0.64631	   0.10848	   3.12851
  1104.117	   0.54736	   0.62463	   0.07640	   0.71298
  1104.477	   0.46803	   0.61838	   0.01441	   0.70298
  1105.725	   0.61403	   0.63731	   0.06227	   0.92502
  1106.139	   0.57379	   0.63178	   0.07921	   0.77314
  1107.373	   0.59084	   0.62847	   0.04282	   1.18909
  1107.731	   0.82880	   0.65116	   0.41675	   2.48901
  1110.936	   0.74515	   0.64612	   0.08568	   2.13484
  1111.084	   0.47407	   0.61838	   0.00500	   0.70298
  1111.085	   0.63505	   0.63731	   0.14018	   1.41297
  1111.944	   0.47482	   0.61838	   0.02310	   0.70298
  1120.947	   0.56422	   0.63144	   0.03327	   0.87033
  1122.277	   0.52591	   0.62758	   0.00941	   0.87033
  1123.742	   0.45840	   0.61838	   0.00215	   0.70298
  1123.794	   0.49800	   0.61838	   0.03072	   0.70298
  1124.984	   0.48624	   0.61838	   0.04660	   0.70298
  1130.604	   0.48419	   0.61838	   0.02321	   0.70298
  1130.830	   0.52546	   0.61899	   0.11780	   0.70618
  1142.098	   0.66857	   0.64460	   0.08928	   1.17006
  1145.329	   0.67751	   0.63178	   0.04390	   1.94297
  1146.381	   0.69530	   0.64929	   0.11320	   1.90349
  1146.743	   0.63272	   0.64631	   0.03381	   1.08468
  1152.340	   0.56803	   0.63731	   0.02628	   1.19390
  1153.701	   0.46662	   0.61838	   0.00781	   0.70298
  1156.829	   0.48413	   0.61838	   0.02819	   0.70298
  1159.255	   0.47996	   0.61838	   0.02585	   0.70298
  1160.455	   0.56802	   0.63178	   0.03072	   0.90082
  1163.426	   0.53494	   0.61899	   0.02977	   0.70618
  1163.783	   0.56823	   0.62463	   0.03072	   0.71298
  1164.244	   0.62701	   0.63178	   0.03907	   1.92489
  1164.871	   0.46788	   0.61899	   0.00624	   0.70618
  1165.185	   0.66455	   0.64612	   0.05878	   1.63789
  1165.290	   0.65217	   0.64460	   0.03072	   1.02488
  1171.730	   0.61679	   0.64210	   0.11409	   1.08060
  1173.373	   0.59927	   0.64210	   0.07362	   1.00324
  1173.374	   0.66606	   0.64460	   0.10206	   1.76051
  1174.315	   0.85988	   0.64815	   0.29503	   2.33201
  1176.188	   0.51667	   0.62463	   0.03072	   0.71298
  1177.522	   0.61974	   0.64460	   0.03072	   1.34575
  1178.842	   0.45783	   0.61838	   0.01112	   0.70298
  1178.862	   0.51504	   0.61899	   0.03072	   0.70618
  1179.074	   0.47497	   0.61838	   0.01405	   0.70298
  1179.233	   0.49498	   0.61838	   0.03072	   0.70298
  1179.389	   0.56027	   0.62758	   0.02316	   0.96209
  1180.005	   0.67430	   0.64567	   0.02865	   1.46064
  1181.013	   0.53406	   0.62758	   0.03072	   0.71298
  1182.721	   0.60127	   0.64210	   0.03072	   0.92289
  1184.092	   0.50186	   0.62463	   0.02588	   0.71298
  1188.765	   1.08787	   0.65124	   0.08160	   4.16456
  1190.432	   0.50803	   0.62463	   0.01588	   0.71298
  1190.566	   0.52022	   0.62463	   0.07382	   0.71298
  1194.124	   0.69224	   0.64460	   0.03539	   1.83149
  1197.759	   0.55175	   0.61899	   0.05151	   0.70618
  1199.062	   0.67187	   0.64460	   0.05127	   1.87367
  1199.779	   0.53888	   0.63178	   0.01411	   0.83442
  1202.249	   0.47724	   0.61899	   0.01946	   0.70618
  1204.690	   0.47333	   0.61838	   0.01434	   0.70298
  1206.182	   0.67304	   0.64567	   0.13294	   1.31251
  1208.764	   0.58731	   0.63731	   0.15230	   0.84943
  1216.707	   0.49960	   0.62463	   0.01217	   0.71298
  1216.986	   0.63257	   0.64567	   0.03072	   1.36256
  1217.763	   0.47968	   0.61899	   0.01018	   0.70618
  1217.889	   0.46172	   0.61838	   0.00473	   0.70298
  1217.976	   0.59258	   0.63731	   0.05694	   0.71298
  1218.304	   0.48260	   0.61838	   0.03719	   0.70298
  1220.741	   0.47228	   0.61838	   0.02387	   0.70298
  1222.267	   0.45834	   0.61838	   0.00820	   0.70298
  1227.347	   0.48258	   0.61838	   0.03072	   0.70298
  1228.244	   0.69443	   0.64567	   0.13881	   1.51824
  1229.220	   0.51193	   0.61838	   0.03072	   0.70298
  1232.478	   0.47458	   0.61838	   0.02856	   0.70298
  1233.210	   0.47664	   0.61838	   0.00305	   0.70298
  1234.517	   0.51626	   0.61899	   0.01497	   0.70618
  1237.187	   0.55689	   0.62758	   0.04979	   0.77212
  1238.381	   0.94082	   0.65116	   0.15104	   3.19876
  1238.918	   0.59128	   0.63178	   0.06817	   1.35218
  1238.920	   0.46449	   0.61838	   0.02498	   0.70298
  1240.437	   0.54870	   0.62758	   0.05474	   1.01719
  1245.102	   0.98726	   0.65767	   0.38891	   3.35388
  1249.747	   0.64256	   0.63806	   0.24382	   1.24769
  1249.874	   0.49371	   0.61899	   0.00327	   0.70618
  1250.717	   0.48214	   0.61838	   0.01234	   0.70298
  1251.411	   0.48540	   0.61838	   0.03413	   0.70298
  1251.962	   0.46565	   0.61838	   0.01167	   0.70298
  1253.220	   0.64465	   0.63806	   0.02197	   1.51001
  1256.918	   0.68634	   0.64567	   0.27786	   1.29314
  1257.039	   0.51248	   0.62463	   0.01430	   0.71298
  1257.041	   0.57600	   0.64460	   0.03973	   0.84076
  1257.741	   0.75216	   0.64631	   0.08965	   2.05668
  1259.028	   0.62101	   0.63178	   0.03345	   2.07668
  1259.581	   0.57714	   0.62758	   0.03633	   0.91740
  1260.568	   0.62211	   0.63806	   0.09002	   1.30208
  1261.556	   0.50339	   0.62210	   0.02620	   0.70298
  1261.646	   0.58023	   0.63178	   0.03921	   0.76905
  1264.420	   0.56413	   0.62976	   0.03719	   0.96101
  1265.979	   0.49127	   0.61838	   0.05115	   0.70298
  1266.216	   0.64447	   0.64210	   0.09474	   1.22611
  1272.072	   0.47832	   0.61899	   0.01094	   0.70618
  1274.061	   0.53037	   0.63144	   0.03072	   0.78116
  1276.478	   0.56763	   0.63144	   0.04811	   0.83917
  1278.269	   0.61009	   0.63178	   0.03501	   1.66082
  1279.304	   0.53092	   0.62463	   0.03653	   0.70618
  1286.639	   0.63860	   0.63731	   0.06267	   1.44739
  1287.030	   0.54747	   0.63144	   0.02082	   0.70618
  1288.410	   0.47920	   0.61838	   0.01866	   0.70298
  1288.847	   0.46278	   0.61838	   0.00525	   0.70298
  1289.077	   0.67007	   0.63731	   0.27851	   1.52171
  1289.517	   0.46812	   0.61838	   0.01271	   0.70298
  1292.364	   0.48709	   0.61838	   0.02973	   0.70298
  1293.608	   0.48057	   0.61838	   0.05663	   0.70298
  1294.018	   0.45899	   0.61838	   0.01521	   0.70298
  1294.556	   0.47774	   0.61838	   0.03132	   0.70298
  1298.913	   0.46924	   0.61838	   0.01494	   0.70298
  1301.583	   0.55668	   0.62758	   0.15168	   0.74002
  1301.817	   0.57868	   0.63806	   0.06591	   0.96045
  1302.974	   0.53787	   0.62758	   0.10519	   0.71298
  1307.328	   0.49954	   0.61838	   0.04595	   0.70298
  1311.190	   0.65799	   0.64460	   0.14641	   1.34850
  1311.206	   0.48409	   0.61838	   0.01903	   0.70298
  1312.125	   0.53546	   0.62758	   0.08676	   0.70298
  1313.004	   0.50899	   0.61838	   0.02949	   0.70298
  1315.824	   0.53647	   0.63144	   0.03472	   0.70618
  1318.260	   0.48049	   0.61838	   0.00509	   0.70298
  1320.015	   0.55883	   0.63178	   0.03072	   0.78608
  1320.287	   0.50861	   0.62463	   0.01637	   0.71298
  1320.459	   0.57144	   0.63178	   0.03248	   1.39101
  1321.905	   0.51595	   0.61838	   0.03072	   0.70298
  1323.112	   0.57903	   0.63189	   0.09712	   0.76721
  1326.521	   0.53523	   0.61899	   0.04573	   0.70298
  1332.823	   0.79750	   0.64210	   0.17437	   2.88732
  1332.890	   0.59649	   0.63731	   0.02690	   1.02043
  1333.311	   0.45888	   0.61838	   0.00274	   0.70298
  1334.110	   0.55070	   0.62463	   0.05196	   0.71298
  1334.365	   0.75299	   0.64210	   0.02680	   2.99327
  1335.733	   0.51966	   0.62758	   0.00431	   0.91157
  1336.775	   0.50128	   0.62463	   0.03992	   0.71298
  1343.303	   0.48314	   0.62463	   0.00650	   0.71298
  1343.549	   0.49400	   0.62463	   0.01425	   0.71298
  1344.802	   1.03992	   0.65767	   0.24647	   3.80892
  1351.450	   0.51421	   0.62758	   0.01839	   0.91157
  1352.641	   0.62474	   0.64210	   0.05570	   1.50656
  1352.738	   0.47847	   0.61899	   0.02596	   0.70618
  1354.131	   0.51830	   0.63144	   0.01074	   0.71298
  1355.517	   0.54630	   0.61899	   0.05129	   0.70618
  1356.284	   0.63806	   0.64567	   0.02322	   1.24234
  1356.446	   0.74857	   0.64567	   0.03186	   2.77086
  1358.119	   0.50350	   0.62758	   0.00238	   0.91157
  1358.771	   0.56417	   0.63144	   0.00584	   1.24234
  1359.794	   1.21477	   0.65116	   0.07428	   5.29427
  1362.247	   0.70982	   0.64567	   0.07956	   1.78215
  1362.567	   0.47458	   0.62463	   0.00392	   0.71298
  1364.745	   0.60813	   0.64460	   0.02385	   0.91157
  1365.485	   0.89935	   0.66702	   0.27440	   4.19786
  1366.107	   0.65668	   0.64567	   0.03072	   1.52921
  1366.648	   0.77594	   0.64612	   0.20606	   3.54472
  1367.225	   0.51144	   0.62463	   0.02232	   0.71298
  1369.576	   0.54905	   0.62758	   0.09055	   0.83777
  1371.002	   0.78167	   0.65767	   0.01949	   2.49268
  1374.919	   0.68265	   0.64460	   0.04072	   2.09620
  1376.606	   0.47909	   0.62463	   0.01499	   0.71298
  1381.831	   0.49085	   0.62463	   0.02423	   0.71298
  1384.149	   0.47670	   0.62463	   0.01227	   0.71298
  1384.455	   0.73358	   0.64631	   0.03072	   2.62898
  1384.699	   0.71267	   0.64460	   0.14251	   1.34080
  1386.644	   0.55241	   0.63178	   0.00849	   0.91157
  1387.341	   0.66544	   0.64612	   0.06286	   1.40841
  1387.912	   0.60334	   0.64460	   0.06344	   0.96616
  1390.428	   0.53304	   0.63178	   0.02031	   0.70794
  1390.611	   0.46415	   0.61899	   0.00621	   0.70618
  1392.089	   0.46916	   0.61899	   0.01236	   0.70618
  1392.198	   0.57320	   0.63178	   0.06630	   0.91157
  1393.492	   0.58779	   0.63178	   0.06445	   1.14602
  1393.574	   0.67701	   0.64567	   0.02510	   2.50519
  1393.912	   0.47496	   0.62463	   0.00267	   0.71298
  1393.983	   0.53633	   0.63731	   0.04249	   0.86937
  1395.386	   0.78489	   0.65124	   0.06727	   2.00727
  1398.093	   0.47463	   0.61838	   0.02160	   0.71298
  1398.198	   0.49534	   0.61838	   0.01844	   0.75634
  1398.210	   0.70039	   0.64460	   0.00958	   2.57018
  1401.180	   0.74144	   0.64460	   0.02089	   2.50564
  1401.315	   0.44047	   0.55991	   0.02841	   0.70618
  1406.006	   0.47780	   0.54736	   0.04173	   0.75634
  1406.717	   0.40402	   0.33371	   0.06594	   0.70618
  1410.994	   0.38934	   0.33204	   0.05284	   0.84059
  1415.455	   0.37145	   0.33204	   0.05169	   0.69822
  1415.593	   0.34373	   0.32805	   0.04560	   0.66759
  1415.949	   0.32667	   0.32922	   0.02533	   0.65116
  1417.726	   0.29441	   0.32162	   0.03477	   0.39209
  1418.273	   0.32065	   0.32773	   0.05973	   0.54588
  1420.036	   0.26487	   0.32162	   0.02560	   0.35534
  1420.848	   0.27200	   0.32162	   0.03949	   0.35534
  1421.169	   0.29851	   0.32528	   0.07488	   0.48631
  1434.272	   0.27006	   0.32162	   0.04664	   0.35534
  1438.616	   0.32345	   0.32773	   0.03072	   0.58760
  1439.540	   0.27388	   0.32144	   0.04670	   0.34235
  1439.590	   0.23837	   0.32111	   0.00918	   0.34183
  1441.463	   0.25352	   0.32111	   0.03072	   0.34183
  1445.226	   0.32140	   0.32773	   0.05895	   0.58356
  1447.557	   0.30203	   0.32442	   0.04286	   0.42815
  1448.264	   0.26027	   0.32144	   0.02024	   0.34183
  1450.547	   0.34895	   0.32696	   0.02002	   1.28705
  1451.373	   0.58711	   0.33076	   0.08794	   2.30005
  1451.784	   0.23298	   0.32111	   0.00134	   0.34183
  1452.674	   0.26015	   0.32111	   0.04100	   0.34183
  1453.954	   0.35028	   0.32805	   0.17912	   0.52665
  1457.504	   0.34034	   0.32773	   0.03182	   0.59833
  1458.871	   0.26373	   0.32162	   0.01821	   0.35534
  1460.558	   0.24772	   0.32144	   0.00990	   0.34183
  1461.694	   0.25123	   0.32144	   0.01625	   0.34183
  1461.729	   0.29767	   0.32528	   0.03363	   0.39944
  1464.785	   0.25665	   0.32162	   0.01651	   0.34266
  1464.937	   0.45274	   0.33126	   0.08794	   1.11121
  1467.487	   0.25347	   0.32111	   0.03072	   0.34183
  1468.395	   0.24834	   0.32162	   0.00137	   0.35004
  1468.792	   0.26113	   0.32162	   0.02210	   0.35004
  1469.263	   0.49811	   0.32922	   0.04867	   3.26991
  1469.540	   0.27669	   0.32318	   0.03370	   0.40648
  1470.510	   0.32603	   0.32805	   0.05025	   0.55591
  1472.047	   0.47414	   0.32988	   0.11894	   1.57607
  1472.635	   0.29133	   0.32275	   0.03072	   0.35534
  1481.201	   0.77193	   0.33076	   0.04771	   5.02150
  1481.940	   0.83011	   0.33076	   0.11850	   4.37065
  1481.954	   0.38244	   0.32922	   0.09010	   1.11292
  1484.146	   0.26361	   0.32275	   0.00471	   0.35534
  1484.939	   0.39315	   0.33023	   0.02108	   1.00197
  1487.347	   0.25990	   0.32275	   0.03006	   0.35004
  1487.544	   0.28857	   0.32734	   0.03056	   0.35534
  1493.125	   0.34304	   0.32773	   0.19685	   0.67180
  1495.141	   0.29674	   0.32528	   0.02491	   0.42322
  1497.758	   0.25405	   0.32162	   0.01596	   0.35004
  1498.057	   0.29037	   0.32696	   0.00640	   0.45282
  1502.931	   0.26128	   0.32162	   0.02427	   0.35004
  1503.311	   0.29194	   0.32162	   0.08162	   0.35004
  1504.868	   0.57625	   0.33042	   0.07376	   1.96563
  1505.598	   0.28595	   0.32696	   0.02695	   0.41717
  1505.996	   0.40786	   0.33025	   0.09792	   0.99748
  1510.980	   0.38492	   0.32988	   0.03072	   1.18449
  1514.775	   0.27455	   0.32198	   0.03737	   0.34266
  1517.803	   0.32161	   0.32734	   0.11983	   0.49917
  1519.906	   0.30561	   0.32442	   0.06398	   0.41516
  1521.270	   0.44743	   0.33042	   0.05757	   0.98532
  1524.250	   0.33783	   0.32805	   0.11337	   0.57068
  1528.223	   0.26134	   0.32162	   0.03072	   0.35004
  1530.356	   0.36773	   0.32773	   0.03072	   1.20070
  1531.070	   0.31580	   0.32773	   0.03072	   0.59043
  1531.823	   0.63765	   0.33126	   0.28448	   2.75049
  1532.582	   0.31422	   0.32773	   0.03072	   0.45892
  1534.820	   0.44136	   0.32988	   0.07236	   1.55832
  1538.931	   0.25021	   0.32162	   0.01705	   0.35004
  1539.526	   0.41686	   0.32922	   0.01861	   1.53474
  1540.390	   0.27802	   0.32275	   0.02460	   0.35534
  1540.880	   0.27239	   0.32275	   0.03126	   0.35534
  1542.322	   0.26884	   0.32275	   0.01105	   0.35534
  1542.326	   0.35607	   0.33023	   0.10839	   0.73103
  1547.005	   0.25130	   0.32162	   0.00996	   0.35004
  1547.712	   0.32553	   0.32922	   0.00878	   0.66146
  1548.278	   0.25915	   0.32275	   0.00562	   0.35534
  1548.932	   0.35981	   0.32988	   0.02618	   0.77714
  1554.318	   0.39344	   0.33042	   0.04944	   0.90197
  1554.481	   0.24115	   0.32144	   0.00483	   0.34266
  1555.146	   0.52584	   0.33025	   0.08319	   2.03107
  1555.304	   0.25022	   0.32162	   0.01610	   0.35004
  1555.582	   0.26623	   0.32275	   0.02296	   0.35534
  1557.574	   0.79768	   0.33126	   0.15744	   3.88704
  1558.502	   0.28072	   0.32442	   0.02543	   0.51373
  1563.927	   0.37725	   0.32988	   0.08152	   1.32701
  1566.139	   0.36039	   0.32988	   0.08656	   0.62150
  1567.654	   0.37884	   0.33036	   0.11809	   0.80669
  1571.363	   0.44300	   0.33023	   0.04221	   1.86521
  1572.386	   0.44965	   0.33023	   0.05519	   1.59299
  1574.332	   0.62949	   0.33025	   0.03968	   2.37140
  1574.893	   0.23676	   0.32144	   0.00626	   0.34266
  1575.396	   0.24861	   0.32144	   0.00045	   0.34266
  1579.099	   0.37487	   0.33023	   0.04454	   0.89271
  1582.900	   0.30227	   0.32734	   0.10285	   0.36832
  1586.298	   0.27723	   0.32318	   0.01242	   0.43705
  1587.205	   0.56308	   0.33126	   0.06401	   2.75968
  1588.978	   0.25023	   0.32144	   0.02498	   0.34266
  1589.751	   0.34625	   0.32988	   0.06211	   0.72427
  1592.013	   0.28780	   0.32318	   0.01584	   0.51830
  1594.368	   0.36855	   0.32922	   0.05372	   0.79135
  1597.371	   0.36896	   0.33042	   0.10105	   0.72427
  1598.512	   0.45583	   0.33036	   0.18795	   1.50945
  1599.438	   0.28519	   0.32318	   0.03520	   0.40941
  1600.661	   0.33101	   0.32442	   0.06189	   0.89921
  1601.670	   0.38960	   0.33023	   0.19032	   1.07903
  1602.694	   0.30939	   0.32528	   0.03794	   0.74443
  1603.607	   0.24991	   0.32111	   0.01673	   0.34183
  1608.800	   0.30334	   0.32318	   0.04757	   0.53948
  1612.312	   0.31656	   0.32442	   0.03072	   0.67125
  1614.830	   0.25321	   0.32111	   0.01722	   0.34183
  1615.532	   0.29699	   0.32318	   0.01286	   0.40048
  1619.800	   0.25092	   0.32111	   0.02351	   0.34183
  1620.951	   0.31352	   0.32442	   0.04836	   0.61372
  1621.331	   0.26912	   0.32111	   0.07073	   0.34183
  1623.570	   0.32229	   0.32773	   0.03922	   0.58112
  1628.364	   0.28466	   0.32318	   0.02852	   0.56011
  1632.417	   0.25615	   0.32144	   0.01796	   0.34266
  1634.118	   0.32197	   0.32773	   0.07180	   0.47168
  1636.072	   0.27047	   0.32162	   0.01536	   0.35534
  1637.337	   0.25824	   0.32111	   0.03050	   0.34183
  1637.993	   0.26454	   0.32111	   0.01955	   0.34183
  1639.304	   0.29845	   0.32542	   0.02284	   0.44667
